ParkName,ParkCode,PeriodID,Season,Period_StartDate,Period_EndDate,EventID,Event_StartDate,Event_EndDate
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSPRNGS2022Jul27,7/27/2022 0:00:00,7/27/2022 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSPRNGS2022Aug03,8/3/2022 0:00:00,8/3/2022 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2023Aug01,2023,8/1/2023 0:00:00,8/2/2023 0:00:00,OZRSSPRNGS2023Aug01,8/1/2023 0:00:00,8/1/2023 0:00:00
Ozark National Scenic Riverways,OZRS,OZRSSPRNGS2023Aug01,2023,8/1/2023 0:00:00,8/2/2023 0:00:00,OZRSSPRNGS2023Aug02,8/2/2023 0:00:00,8/2/2023 0:00:00
Pea Ridge National Military Park,PERI,PERIAqubug2009May01,2009,5/1/2009 0:00:00,5/1/2009 0:00:00,PERIAqubug2009May01,5/1/2009 0:00:00,5/1/2009 0:00:00
Pea Ridge National Military Park,PERI,PERIAqubug2009May04,2009,5/4/2009 0:00:00,5/4/2009 0:00:00,PERIAqubug2009May04,5/4/2009 0:00:00,5/4/2009 0:00:00
Pea Ridge National Military Park,PERI,PERIAqubug2010May12,2010,5/12/2010 0:00:00,5/12/2010 0:00:00,PERIAqubug2010May12,5/12/2010 0:00:00,5/12/2010 0:00:00
Pea Ridge National Military Park,PERI,PERIAqubug2012May01,2012,5/1/2012 0:00:00,5/1/2012 0:00:00,PERIAqubug2012May01,5/1/2012 0:00:00,5/1/2012 0:00:00
Pea Ridge National Military Park,PERI,PERIAqubug2015May05,2015,5/5/2015 0:00:00,5/5/2015 0:00:00,PERIAquBug2015May05,5/5/2015 0:00:00,5/5/2015 0:00:00
Pea Ridge National Military Park,PERI,PERIAquBug2018May07,2018,5/7/2018 0:00:00,5/7/2018 0:00:00,PERIAquBug2018May07,5/7/2018 0:00:00,5/7/2018 0:00:00
Pea Ridge National Military Park,PERI,PERIAquBug2021May06,2021,5/6/2021 0:00:00,5/10/2021 0:00:00,PERIAquBug2021May10,5/10/2021 0:00:00,5/10/2021 0:00:00
Pea Ridge National Military Park,PERI,PERIAquBug2021May06,2021,5/6/2021 0:00:00,5/10/2021 0:00:00,PERIAquBug2021May06,5/6/2021 0:00:00,5/6/2021 0:00:00
Pipestone National Monument,PIPE,PIPEAqubug2006Aug09,2006,8/9/2006 0:00:00,3/9/2007 0:00:00,PIPEAqubug2006Aug09,8/9/2006 0:00:00,8/9/2006 0:00:00
Pipestone National Monument,PIPE,PIPEAqubug2006Aug11,2006,8/11/2006 0:00:00,8/11/2006 0:00:00,PIPEAqubug2006Aug11,8/11/2006 0:00:00,8/11/2006 0:00:00
Pipestone National Monument,PIPE,PIPEAqubug2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEAqubug2007Aug28,8/28/2007 0:00:00,8/28/2007 0:00:00
Pipestone National Monument,PIPE,PIPEAqubug2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEAqubug2010Aug31,8/31/2010 0:00:00,8/31/2010 0:00:00
Pipestone National Monument,PIPE,PIPEAqubug2013Sep12,2013,9/12/2013 0:00:00,9/12/2013 0:00:00,PIPEAquBug2013Sep12,9/12/2013 0:00:00,9/12/2013 0:00:00
Pipestone National Monument,PIPE,PIPEAquBug2016Sep09,2016,9/9/2016 0:00:00,9/9/2016 0:00:00,PIPEAquBug2016Sep09,9/9/2016 0:00:00,9/9/2016 0:00:00
Pipestone National Monument,PIPE,PIPEAquBug2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEAquBug2021Aug26,8/26/2021 0:00:00,8/26/2021 0:00:00
Pipestone National Monument,PIPE,PIPEAquBug2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEAquBug2022Aug18,8/18/2022 0:00:00,8/18/2022 0:00:00
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug2009Sep01,2009,9/1/2009 0:00:00,3/1/2007 0:00:00,TAPRAqubug2009Sep01,9/1/2009 0:00:00,9/1/2009 0:00:00
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug2009Sep02,2009,9/2/2009 0:00:00,9/2/2009 0:00:00,TAPRAqubug2009Sep02,9/2/2009 0:00:00,9/2/2009 0:00:00
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug2013Apr23,2013,4/23/2013 0:00:00,4/23/2013 0:00:00,TAPRAqubug2013Apr23,4/23/2013 0:00:00,4/23/2013 0:00:00
Tallgrass Prairie National Preserve,TAPR,TAPRAqubug2015Apr29,2015,4/29/2015 0:00:00,4/29/2015 0:00:00,TAPRAquBug2015Apr29,4/29/2015 0:00:00,4/29/2015 0:00:00
Tallgrass Prairie National Preserve,TAPR,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May03,5/3/2018 0:00:00,5/3/2018 0:00:00
Tallgrass Prairie National Preserve,TAPR,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,5/4/2018 0:00:00,5/4/2018 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,6/13/2006 0:00:00,6/13/2006 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,6/14/2006 0:00:00,6/14/2006 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,7/15/2007 0:00:00,7/15/2007 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAqubug2007Jun22,2007,6/22/2007 0:00:00,6/22/2007 0:00:00,WICRAqubug2007Jun22,6/22/2007 0:00:00,6/22/2007 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAqubug2010May03,2010,5/3/2010 0:00:00,5/3/2010 0:00:00,WICRAqubug2010May03,5/3/2010 0:00:00,5/3/2010 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAqubug2013May06,2013,5/6/2013 0:00:00,5/6/2013 0:00:00,WICRAqubug2013May06,5/6/2013 0:00:00,5/6/2013 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAquBug2016May04,2016,5/4/2016 0:00:00,5/4/2016 0:00:00,WICRAquBug2016May04,5/4/2016 0:00:00,5/4/2016 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAquBug2019Jun03,2019,6/3/2019 0:00:00,6/11/2019 0:00:00,WICRAquBug2019Jun03,6/3/2019 0:00:00,6/3/2019 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAquBug2019Jun03,2019,6/3/2019 0:00:00,6/11/2019 0:00:00,WICRAquBug2019Jun11,6/11/2019 0:00:00,6/11/2019 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAquBug2022Jun02,2022,6/2/2022 0:00:00,6/14/2022 0:00:00,WICRAquBug2022Jun14,6/14/2022 0:00:00,6/14/2022 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAquBug2022Jun02,2022,6/2/2022 0:00:00,6/14/2022 0:00:00,WICRAquBug2022Jun02,6/2/2022 0:00:00,6/2/2022 0:00:00
Wilson's Creek National Battlefield,WICR,WICRAquBug2022Jun02,2022,6/2/2022 0:00:00,6/14/2022 0:00:00,WICRAquBug2022Jun09,6/9/2022 0:00:00,6/9/2022 0:00:00
