ParkName,ParkCode,LocationID,PeriodID,EventID,RiffleNo,RiffleLength,Temperature,SpecificConductance,pH,DO,Turbidity,Note
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov01,3,-999.00,6.30,366.00,8.22,12.64,-999.00,DO collected as 102.3% not mg/L in the field; at 6.3 C temperature DO is 12.64 mg/L
Buffalo National River,BUFF,BUFFRMINVEBT16,BUFFRMINVE2008Dec02,BUFFRMINVE2008Dec10,1,-999.00,14.00,340.10,7.81,10.78,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT16,BUFFRMINVE2008Dec02,BUFFRMINVE2008Dec10,2,-999.00,13.60,354.10,7.90,11.13,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT16,BUFFRMINVE2008Dec02,BUFFRMINVE2008Dec10,3,-999.00,14.00,356.40,7.83,10.96,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,1,-999.00,13.45,144.00,7.79,10.52,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,2,-999.00,13.17,143.00,7.83,10.53,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,3,-999.00,13.04,142.00,7.88,10.34,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,1,-999.00,11.00,237.00,8.62,14.81,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,2,-999.00,11.00,238.10,8.65,11.37,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,3,-999.00,10.60,236.40,8.58,14.77,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec07,1,-999.00,14.00,254.80,7.90,13.22,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec07,2,-999.00,13.90,254.40,8.08,14.16,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec07,3,-999.00,13.70,255.40,7.75,13.78,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov06,1,-999.00,15.80,294.30,7.69,9.35,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov06,2,-999.00,15.50,297.70,7.64,8.55,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov06,3,-999.00,15.50,297.90,7.57,8.38,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov14,1,-999.00,16.80,521.10,8.05,12.15,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov14,2,-999.00,16.90,521.00,8.10,11.84,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov14,3,-999.00,16.60,525.60,8.08,12.34,-999.00,SpCond/Cond not calibrated at 2 week mark
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2009Dec07,BUFFRMINVE2009Dec16,1,-999.00,5.00,226.90,8.38,16.68,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2009Dec07,BUFFRMINVE2009Dec16,2,-999.00,4.50,230.80,8.20,16.50,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2009Dec07,BUFFRMINVE2009Dec16,3,-999.00,4.40,228.80,8.20,16.63,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan05,1,-999.00,9.20,205.00,8.57,13.40,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan05,2,-999.00,9.10,206.20,8.59,13.52,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan05,3,-999.00,9.00,199.80,8.55,13.75,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2013Nov21,BUFFRMINVE2013Dec04,1,-999.00,13.30,238.40,8.19,13.64,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2013Nov21,BUFFRMINVE2013Dec04,2,-999.00,13.30,237.20,8.21,13.64,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2013Nov21,BUFFRMINVE2013Dec04,3,-999.00,13.10,238.30,8.35,14.11,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2015Nov23,BUFFRMINVE2015Nov24,1,-999.00,10.40,231.60,7.80,11.22,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2015Nov23,BUFFRMINVE2015Nov24,2,-999.00,10.30,231.90,7.69,11.21,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2015Nov23,BUFFRMINVE2015Nov24,3,-999.00,10.10,231.70,7.81,11.41,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2017Nov15,BUFFRMINVE2017Nov16,1,-999.00,12.20,287.70,8.20,9.64,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2017Nov15,BUFFRMINVE2017Nov16,2,-999.00,12.10,287.30,8.27,9.60,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2017Nov15,BUFFRMINVE2017Nov16,3,-999.00,12.40,286.30,8.32,9.39,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov05,1,-999.00,15.50,221.90,8.30,12.21,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov05,2,-999.00,15.30,223.00,8.23,12.28,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov05,3,-999.00,14.90,226.60,8.06,12.20,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2021Nov01,BUFFRMINVE2021Nov03,1,-999.00,12.40,263.80,7.98,10.28,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2021Nov01,BUFFRMINVE2021Nov03,2,-999.00,12.30,264.30,7.93,10.76,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2021Nov01,BUFFRMINVE2021Nov03,3,-999.00,12.30,264.30,7.72,10.26,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov06,1,-999.00,17.90,220.50,8.22,9.29,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov06,2,-999.00,17.70,220.60,8.24,9.36,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT20,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov06,3,-999.00,17.50,220.50,8.23,9.55,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT22,BUFFRMINVE2007JAN04,BUFFRMINVE2007JAN05,1,13.00,13.20,218.50,7.69,11.02,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT22,BUFFRMINVE2007JAN04,BUFFRMINVE2007JAN05,2,7.80,13.00,218.60,7.32,10.40,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT22,BUFFRMINVE2007JAN04,BUFFRMINVE2007JAN05,3,8.50,12.90,218.80,7.00,9.99,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2009Dec07,BUFFRMINVE2009Dec07,1,-999.00,5.20,322.60,8.22,13.88,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2009Dec07,BUFFRMINVE2009Dec07,2,-999.00,5.10,324.00,8.02,13.97,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2009Dec07,BUFFRMINVE2009Dec07,3,-999.00,5.00,324.20,8.13,13.83,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan30,1,-999.00,3.10,296.30,8.33,16.12,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan30,2,-999.00,3.10,297.10,8.28,16.11,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan30,3,-999.00,2.90,298.00,8.39,15.86,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2017Nov15,BUFFRMINVE2017Nov30,1,-999.00,13.10,252.30,8.10,11.34,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2017Nov15,BUFFRMINVE2017Nov30,2,-999.00,13.30,252.30,8.11,11.28,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2017Nov15,BUFFRMINVE2017Nov30,3,-999.00,13.40,252.10,8.15,10.47,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2021Nov01,BUFFRMINVE2021Nov02,1,-999.00,12.20,302.80,8.22,10.35,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2021Nov01,BUFFRMINVE2021Nov02,2,-999.00,12.10,303.90,8.19,12.38,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT23,BUFFRMINVE2021Nov01,BUFFRMINVE2021Nov02,3,-999.00,12.10,301.50,8.19,13.04,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT24,BUFFRMINVE2007JAN04,BUFFRMINVE2007JAN05,1,15.50,12.70,202.60,7.32,8.88,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT24,BUFFRMINVE2007JAN04,BUFFRMINVE2007JAN05,2,40.00,12.80,202.90,7.50,9.99,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT24,BUFFRMINVE2007JAN04,BUFFRMINVE2007JAN05,3,5.30,12.80,205.80,7.38,9.89,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT25,BUFFRMINVE2007Nov26,BUFFRMINVE2007Dec03,1,5.60,13.50,198.80,7.35,7.76,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT25,BUFFRMINVE2007Nov26,BUFFRMINVE2007Dec03,2,8.00,13.60,199.00,7.28,8.35,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT25,BUFFRMINVE2007Nov26,BUFFRMINVE2007Dec03,3,12.80,13.40,199.20,7.27,8.74,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,1,-999.00,9.14,431.00,8.37,11.86,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,2,-999.00,8.97,424.00,8.36,11.77,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,3,-999.00,8.77,426.00,8.32,11.69,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,1,-999.00,7.70,411.40,8.40,12.53,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,2,-999.00,7.70,411.40,8.40,12.53,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,3,-999.00,7.70,410.20,8.33,12.41,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2015Nov23,BUFFRMINVE2015Nov24,1,-999.00,7.30,448.20,8.22,12.02,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2015Nov23,BUFFRMINVE2015Nov24,2,-999.00,7.10,447.40,8.25,11.82,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2015Nov23,BUFFRMINVE2015Nov24,3,-999.00,7.10,447.60,8.16,11.85,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov05,1,-999.00,13.00,435.60,8.07,10.94,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov05,2,-999.00,13.00,384.30,8.06,10.97,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov05,3,-999.00,12.80,438.10,7.98,10.93,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov03,1,-999.00,11.10,395.90,8.39,11.86,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov03,2,-999.00,10.70,396.20,8.34,12.27,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2023Nov01,BUFFRMINVE2023Nov03,3,-999.00,10.80,395.90,8.36,12.29,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2007JAN04,BUFFRMINVE2007FEB20,1,19.50,14.20,319.00,8.21,9.75,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2007JAN04,BUFFRMINVE2007FEB20,2,7.00,13.80,316.40,8.12,10.26,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2007JAN04,BUFFRMINVE2007FEB20,3,11.00,13.60,310.30,7.57,10.00,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,1,-999.00,9.40,336.90,8.32,11.55,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,2,-999.00,9.30,336.80,8.37,11.64,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,3,-999.00,8.90,336.61,8.32,11.63,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec08,1,-999.00,8.60,404.40,8.05,12.76,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec08,2,-999.00,8.50,405.30,8.09,12.66,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec08,3,-999.00,8.30,405.70,8.15,12.63,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov19,1,-999.00,10.80,366.40,8.23,11.32,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov19,2,-999.00,10.50,365.20,8.22,11.33,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov19,3,-999.00,10.40,367.40,8.22,11.41,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2007JAN04,BUFFRMINVE2007FEB20,1,19.70,13.40,295.00,8.35,9.78,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2007JAN04,BUFFRMINVE2007FEB20,2,5.50,13.40,292.60,8.27,9.41,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2007JAN04,BUFFRMINVE2007FEB20,3,17.00,13.40,272.90,7.94,10.09,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,1,-999.00,9.20,299.10,8.37,11.10,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,2,-999.00,9.20,299.00,8.37,11.57,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,3,-999.00,8.90,298.90,8.35,11.61,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec08,1,-999.00,8.10,392.00,7.94,12.53,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec08,2,-999.00,8.10,381.20,7.91,12.62,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2015Nov23,BUFFRMINVE2015Dec08,3,-999.00,7.80,390.00,7.93,12.60,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov19,1,-999.00,8.50,351.70,8.16,11.34,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov19,2,-999.00,8.40,351.80,8.15,11.21,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2019Nov04,BUFFRMINVE2019Nov19,3,-999.00,8.30,351.80,8.13,11.47,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT33,BUFFRMINVE2007Nov26,BUFFRMINVE2008Jan23,1,10.00,2.70,-999.00,-999.00,12.37,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT33,BUFFRMINVE2007Nov26,BUFFRMINVE2008Jan23,2,8.00,3.00,-999.00,-999.00,12.84,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT33,BUFFRMINVE2007Nov26,BUFFRMINVE2008Jan23,3,3.00,3.10,-999.00,-999.00,13.31,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug01,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,1,-999.00,15.60,283.70,6.89,5.07,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug01,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,2,-999.00,16.00,270.80,6.82,5.47,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug01,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,3,-999.00,16.20,285.20,6.70,5.99,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug01,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,1,-999.00,18.30,260.50,6.90,6.00,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug01,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,2,-999.00,18.40,260.40,6.73,6.23,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug01,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,3,-999.00,18.60,260.90,6.92,6.31,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug02,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,1,-999.00,21.90,238.80,7.35,6.64,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug02,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,2,-999.00,21.60,236.60,7.47,7.08,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug02,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,3,-999.00,21.30,223.20,7.52,6.71,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug02,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,1,-999.00,18.30,210.40,6.77,8.26,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug02,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,2,-999.00,18.40,210.70,6.84,8.11,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug02,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,3,-999.00,18.30,210.40,6.87,8.24,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug03,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,1,-999.00,19.50,-999.00,6.92,6.99,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug03,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,2,-999.00,19.90,-999.00,7.00,7.30,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug03,GWCAAqubug2006Jun27,GWCAAqubug2006Jun27,3,-999.00,20.00,-999.00,7.21,5.95,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug03,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,1,-999.00,19.90,206.20,6.95,-999.00,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug03,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,2,-999.00,19.90,206.40,7.00,6.85,-999.00,
George Washington Carver National Monument,GWCA,GWCAAquBug03,GWCAAqubug2007Jun26,GWCAAqubug2007Jun26,3,-999.00,19.90,207.40,7.00,7.24,-999.00,
Herbert Hoover National Historic Site,HEHO,HEHOAqubug01,HEHOAquBug2021Jul26,HEHOAquBug2021Jul26,1,-999.00,27.60,494.00,8.50,16.95,-999.00,
Herbert Hoover National Historic Site,HEHO,HEHOAqubug01,HEHOAquBug2021Jul26,HEHOAquBug2021Jul26,2,-999.00,27.20,490.00,8.50,17.70,-999.00,
Herbert Hoover National Historic Site,HEHO,HEHOAqubug01,HEHOAquBug2021Jul26,HEHOAquBug2021Jul26,3,-999.00,26.90,496.00,8.49,14.81,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2006NOV14,OZARRMINVE2006DEC12,1,20.00,11.10,227.60,7.70,11.56,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2006NOV14,OZARRMINVE2006DEC12,2,11.90,11.60,229.00,7.96,12.06,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2006NOV14,OZARRMINVE2006DEC12,3,16.00,12.00,231.90,8.15,12.20,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2006JAN03,OZARRMINVE2006JAN03,1,56.00,10.90,224.00,8.51,14.08,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2006JAN03,OZARRMINVE2006JAN03,2,15.00,9.80,221.60,8.26,13.27,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2006JAN03,OZARRMINVE2006JAN03,3,32.00,9.50,222.50,8.00,12.72,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2007Nov01,OZARRMINVE2007Nov09,1,-999.00,11.40,169.00,8.42,13.37,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2007Nov01,OZARRMINVE2007Nov09,2,-999.00,9.90,127.70,8.01,11.58,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2007Nov01,OZARRMINVE2007Nov09,3,-999.00,10.00,208.40,8.52,10.48,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,1,-999.00,15.50,217.20,8.51,11.65,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,2,-999.00,15.90,231.30,8.49,12.35,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,3,-999.00,15.90,176.70,8.47,11.73,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,1,-999.00,10.50,215.50,7.64,10.66,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,2,-999.00,9.80,208.50,8.06,10.81,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,3,-999.00,9.70,219.50,7.70,10.75,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2012Nov13,OZARRMINVE2012Nov13,1,-999.00,9.90,384.30,8.47,13.30,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2012Nov13,OZARRMINVE2012Nov13,2,-999.00,9.90,384.20,8.48,12.40,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2012Nov13,OZARRMINVE2012Nov13,3,-999.00,9.80,384.70,8.39,12.28,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2014Nov05,OZARRMINVE2014Nov13,1,-999.00,7.60,329.10,8.06,13.89,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2014Nov05,OZARRMINVE2014Nov13,2,-999.00,7.10,335.60,8.00,13.39,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2014Nov05,OZARRMINVE2014Nov13,3,-999.00,7.10,337.00,7.98,13.19,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2016Nov01,OZARRMINVE2016Nov09,1,-999.00,14.00,280.80,8.48,11.68,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2016Nov01,OZARRMINVE2016Nov09,2,-999.00,14.10,280.10,8.55,12.48,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2016Nov01,OZARRMINVE2016Nov09,3,-999.00,13.90,257.90,8.41,11.93,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2018Nov07,OZARRMINVE2018Nov13,1,-999.00,8.40,214.90,8.19,11.94,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2018Nov07,OZARRMINVE2018Nov13,2,-999.00,8.00,215.20,8.14,11.60,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2018Nov07,OZARRMINVE2018Nov13,3,-999.00,7.90,215.30,7.76,11.84,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2020Nov17,OZARRMINVE2020Nov17,1,-999.00,11.30,-999.00,8.23,12.65,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2020Nov17,OZARRMINVE2020Nov17,2,-999.00,11.20,-999.00,8.23,12.69,-999.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2020Nov17,OZARRMINVE2020Nov17,3,-999.00,11.00,-999.00,8.23,12.60,-999.00,Specific Conductance calibration was incorrect and therefor readings were incorrect.
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2022Oct25,OZARRMINVE2022Oct27,1,-999.00,12.90,284.20,8.40,11.58,-999.00,
