geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
3836	37.09195569	37.09195569	-93.40383783	-93.40383783
3837	37.09159916	37.09159916	-93.40456072	-93.40456072
3838	37.09163875	37.09163875	-93.40665166	-93.40665166
3839	37.09380819	37.09380819	-93.40776779	-93.40776779
3840	37.09442598	37.09442598	-93.40782435	-93.40782435
3841	37.11629224	37.11629224	-93.41346455	-93.41346455
3842	37.11704662	37.11704662	-93.40852981	-93.40852981
3843	37.11569057	37.11569057	-93.40574422	-93.40574422
3844	37.11567653	37.11567653	-93.40551298	-93.40551298
3845	37.11567459	37.11567459	-93.40542749	-93.40542749
3846	37.11567362	37.11567362	-93.40486833	-93.40486833
3847	37.11567875	37.11567875	-93.40444235	-93.40444235
3848	37.11389499	37.11389499	-93.40191735	-93.40191735
3849	37.10890637	37.10890637	-93.3984574	-93.3984574
3850	37.1088599	37.1088599	-93.39846474	-93.39846474
3851	37.10325834	37.10325834	-93.40266187	-93.40266187
3852	37.09807057	37.09807057	-93.40416344	-93.40416344
3853	37.09221497	37.09221497	-93.40355987	-93.40355987
3854	37.09147607	37.09147607	-93.40484105	-93.40484105
3855	37.09154487	37.09154487	-93.40647104	-93.40647104
3856	37.09231774	37.09231774	-93.40727935	-93.40727935
3857	37.09254712	37.09254712	-93.40736481	-93.40736481
3858	37.09369203	37.09369203	-93.40775188	-93.40775188
3859	37.0976751	37.0976751	-93.41150669	-93.41150669
3860	37.10713823	37.10713823	-93.41610995	-93.41610995
3861	37.11488629	37.11488629	-93.4183022	-93.4183022
3862	37.11503588	37.11503588	-93.41789535	-93.41789535
3863	37.11575742	37.11575742	-93.40602768	-93.40602768
3864	37.11572977	37.11572977	-93.40593624	-93.40593624
3865	37.11567479	37.11567479	-93.40499701	-93.40499701
3866	37.11567511	37.11567511	-93.40493694	-93.40493694
3867	37.1156801	37.1156801	-93.40430148	-93.40430148
3868	37.11568039	37.11568039	-93.40425328	-93.40425328
3869	37.11567424	37.11567424	-93.40375705	-93.40375705
3870	37.11564956	37.11564956	-93.40350526	-93.40350526
3871	37.11393158	37.11393158	-93.40192833	-93.40192833
3872	37.11092222	37.11092222	-93.4003943	-93.4003943
3873	37.10884567	37.10884567	-93.39846386	-93.39846386
3874	37.10561579	37.10561579	-93.40054751	-93.40054751
3875	37.10327106	37.10327106	-93.40265214	-93.40265214
3876	37.10056473	37.10056473	-93.40437305	-93.40437305
3877	37.09792626	37.09792626	-93.40414787	-93.40414787
3878	37.09211309	37.09211309	-93.4036473	-93.4036473
3879	37.09146359	37.09146359	-93.40628749	-93.40628749
3880	37.09148065	37.09148065	-93.40633439	-93.40633439
3881	37.09273423	37.09273423	-93.40743956	-93.40743956
3882	37.09381801	37.09381801	-93.4077671	-93.4077671
3883	37.09767321	37.09767321	-93.4115065	-93.4115065
3884	37.11573477	37.11573477	-93.4059575	-93.4059575
3885	37.11567682	37.11567682	-93.4041425	-93.4041425
3886	37.11566212	37.11566212	-93.40359212	-93.40359212
3887	37.11565187	37.11565187	-93.40352109	-93.40352109
3888	37.11390408	37.11390408	-93.40192495	-93.40192495
3889	37.11079042	37.11079042	-93.40021203	-93.40021203
3890	37.10888836	37.10888836	-93.39846157	-93.39846157
3891	37.1056138	37.1056138	-93.40055165	-93.40055165
3892	37.10326595	37.10326595	-93.40264976	-93.40264976
3893	37.10059495	37.10059495	-93.40436717	-93.40436717
3894	37.09931862	37.09931862	-93.40434725	-93.40434725
3895	37.09919449	37.09919449	-93.40432871	-93.40432871
3896	37.0923221	37.0923221	-93.4034943	-93.4034943
3897	37.09153477	37.09153477	-93.40646237	-93.40646237
3898	37.0916841	37.0916841	-93.40671044	-93.40671044
3899	37.09206465	37.09206465	-93.4071192	-93.4071192
3900	37.09285315	37.09285315	-93.40747391	-93.40747391
3901	37.09766111	37.09766111	-93.41149825	-93.41149825
3902	37.09779247	37.09779247	-93.41156697	-93.41156697
3903	37.11702523	37.11702523	-93.40844149	-93.40844149
3904	37.1161732	37.1161732	-93.40678164	-93.40678164
3905	37.11576796	37.11576796	-93.40605554	-93.40605554
3906	37.11574894	37.11574894	-93.40599949	-93.40599949
3907	37.11567664	37.11567664	-93.40478109	-93.40478109
3908	37.1156774	37.1156774	-93.404718	-93.404718
3909	37.11567799	37.11567799	-93.40382081	-93.40382081
3910	37.11512443	37.11512443	-93.40250794	-93.40250794
3911	37.11373487	37.11373487	-93.40187572	-93.40187572
3912	37.1056446	37.1056446	-93.40052235	-93.40052235
3913	37.10057949	37.10057949	-93.40437085	-93.40437085
3914	37.1004881	37.1004881	-93.40438364	-93.40438364
3915	37.09245241	37.09245241	-93.40343687	-93.40343687
3916	37.09200421	37.09200421	-93.40376181	-93.40376181
3917	37.09141323	37.09141323	-93.40610856	-93.40610856
3918	37.09234239	37.09234239	-93.40729069	-93.40729069
3919	37.11614276	37.11614276	-93.4131821	-93.4131821
3920	37.11569333	37.11569333	-93.40577296	-93.40577296
3921	37.1156683	37.1156683	-93.40547015	-93.40547015
3922	37.11566857	37.11566857	-93.40498144	-93.40498144
3923	37.11566601	37.11566601	-93.40473447	-93.40473447
3924	37.11567175	37.11567175	-93.40388512	-93.40388512
3925	37.11501858	37.11501858	-93.40242559	-93.40242559
3926	37.11499607	37.11499607	-93.40241002	-93.40241002
3927	37.11425279	37.11425279	-93.4020466	-93.4020466
3928	37.11404486	37.11404486	-93.40196516	-93.40196516
3929	37.11363436	37.11363436	-93.40185709	-93.40185709
3930	37.10561186	37.10561186	-93.40056816	-93.40056816
3931	37.10050416	37.10050416	-93.4043787	-93.4043787
3932	37.09217993	37.09217993	-93.40358614	-93.40358614
3933	37.09193861	37.09193861	-93.40385599	-93.40385599
3934	37.09890711	37.09890711	-93.41367852	-93.41367852
3935	37.11567586	37.11567586	-93.40561424	-93.40561424
3936	37.11567157	37.11567157	-93.40543801	-93.40543801
3937	37.11566882	37.11566882	-93.40516143	-93.40516143
3938	37.11568068	37.11568068	-93.40401137	-93.40401137
3939	37.11510008	37.11510008	-93.40248008	-93.40248008
3940	37.11387862	37.11387862	-93.40190944	-93.40190944
3941	37.11365513	37.11365513	-93.40185711	-93.40185711
3942	37.10982131	37.10982131	-93.39862134	-93.39862134
3943	37.10066612	37.10066612	-93.40435566	-93.40435566
3944	37.10027926	37.10027926	-93.40440682	-93.40440682
3945	37.0923569	37.0923569	-93.40347826	-93.40347826
3946	37.0915911	37.0915911	-93.40457663	-93.40457663
3947	37.11622432	37.11622432	-93.4068679	-93.4068679
3948	37.11578398	37.11578398	-93.40609472	-93.40609472
3949	37.11570623	37.11570623	-93.40582302	-93.40582302
3950	37.11568498	37.11568498	-93.40444054	-93.40444054
3951	37.11568389	37.11568389	-93.40425146	-93.40425146
3952	37.11422587	37.11422587	-93.40203163	-93.40203163
3953	37.11277249	37.11277249	-93.40167677	-93.40167677
3954	37.11145521	37.11145521	-93.40099587	-93.40099587
3955	37.10887245	37.10887245	-93.39846103	-93.39846103
3956	37.09189484	37.09189484	-93.40391468	-93.40391468
3957	37.09185923	37.09185923	-93.40398003	-93.40398003
3958	37.09165546	37.09165546	-93.40442141	-93.40442141
3959	37.09204416	37.09204416	-93.40712425	-93.40712425
3960	37.09208777	37.09208777	-93.40715525	-93.40715525
3961	37.09319775	37.09319775	-93.40761746	-93.40761746
3962	37.09431283	37.09431283	-93.40782794	-93.40782794
3963	37.11580565	37.11580565	-93.40614995	-93.40614995
3964	37.11570164	37.11570164	-93.40579817	-93.40579817
3965	37.11567702	37.11567702	-93.40433897	-93.40433897
3966	37.11568066	37.11568066	-93.40419116	-93.40419116
3967	37.11417539	37.11417539	-93.40202203	-93.40202203
3968	37.11414316	37.11414316	-93.40201052	-93.40201052
3969	37.11409441	37.11409441	-93.40199219	-93.40199219
3970	37.11222214	37.11222214	-93.40149347	-93.40149347
3971	37.10919956	37.10919956	-93.39844008	-93.39844008
3972	37.10882758	37.10882758	-93.39847015	-93.39847015
3973	37.10566192	37.10566192	-93.40051403	-93.40051403
3974	37.09191903	37.09191903	-93.40388594	-93.40388594
3975	37.09190162	37.09190162	-93.40391364	-93.40391364
3976	37.09188443	37.09188443	-93.40394267	-93.40394267
3977	37.09195647	37.09195647	-93.40704593	-93.40704593
3978	37.09357467	37.09357467	-93.40772411	-93.40772411
3979	37.09426404	37.09426404	-93.40782353	-93.40782353
3980	37.11579921	37.11579921	-93.40612638	-93.40612638
3981	37.11570165	37.11570165	-93.40580062	-93.40580062
3982	37.11567464	37.11567464	-93.40543085	-93.40543085
3983	37.11568232	37.11568232	-93.40428292	-93.40428292
3984	37.11568246	37.11568246	-93.40424304	-93.40424304
3985	37.11568316	37.11568316	-93.40417847	-93.40417847
3986	37.11387815	37.11387815	-93.40191276	-93.40191276
3987	37.11217277	37.11217277	-93.40146691	-93.40146691
3988	37.11158473	37.11158473	-93.40109505	-93.40109505
3989	37.10927125	37.10927125	-93.39843857	-93.39843857
3990	37.10881	37.10881	-93.39847571	-93.39847571
3991	37.10566572	37.10566572	-93.40051416	-93.40051416
3992	37.09187167	37.09187167	-93.4039527	-93.4039527
3993	37.09171021	37.09171021	-93.40429487	-93.40429487
3994	37.09162372	37.09162372	-93.40663762	-93.40663762
3995	37.09226433	37.09226433	-93.40725277	-93.40725277
3996	37.09363346	37.09363346	-93.4077341	-93.4077341
3997	37.09447252	37.09447252	-93.40783371	-93.40783371
3998	37.09582506	37.09582506	-93.40972881	-93.40972881
3999	37.11706527	37.11706527	-93.40914866	-93.40914866
4000	37.11694418	37.11694418	-93.40812791	-93.40812791
4001	37.11645048	37.11645048	-93.40723981	-93.40723981
4002	37.11615188	37.11615188	-93.40673809	-93.40673809
4003	37.11570566	37.11570566	-93.40583397	-93.40583397
4004	37.11567632	37.11567632	-93.40513812	-93.40513812
4005	37.11549128	37.11549128	-93.40298853	-93.40298853
4006	37.11528458	37.11528458	-93.40268181	-93.40268181
4007	37.11390496	37.11390496	-93.4019183	-93.4019183
4008	37.11180616	37.11180616	-93.40126095	-93.40126095
4009	37.10886096	37.10886096	-93.39846247	-93.39846247
4010	37.10571957	37.10571957	-93.40045523	-93.40045523
4011	37.10047732	37.10047732	-93.40438102	-93.40438102
4012	37.09471889	37.09471889	-93.40367905	-93.40367905
4013	37.09221966	37.09221966	-93.40355944	-93.40355944
4014	37.09144833	37.09144833	-93.4049205	-93.4049205
4015	37.09148053	37.09148053	-93.4063174	-93.4063174
4016	37.0919691	37.0919691	-93.40704994	-93.40704994
4017	37.09243336	37.09243336	-93.40731929	-93.40731929
4018	37.09440357	37.09440357	-93.40782725	-93.40782725
4019	37.09622744	37.09622744	-93.4114509	-93.4114509
4020	37.11706151	37.11706151	-93.40907296	-93.40907296
4021	37.11630638	37.11630638	-93.40700681	-93.40700681
4022	37.11569076	37.11569076	-93.40580685	-93.40580685
4023	37.11567599	37.11567599	-93.4045584	-93.4045584
4024	37.11512595	37.11512595	-93.40251309	-93.40251309
4025	37.11385834	37.11385834	-93.40190332	-93.40190332
4026	37.11307836	37.11307836	-93.40175036	-93.40175036
4027	37.11222654	37.11222654	-93.40149139	-93.40149139
4028	37.11173562	37.11173562	-93.40121989	-93.40121989
4029	37.10878154	37.10878154	-93.39847459	-93.39847459
4030	37.10572901	37.10572901	-93.40045261	-93.40045261
4031	37.09992263	37.09992263	-93.40441209	-93.40441209
4032	37.09488546	37.09488546	-93.40370215	-93.40370215
4033	37.09220154	37.09220154	-93.40358144	-93.40358144
4034	37.09160272	37.09160272	-93.40453424	-93.40453424
4035	37.09159975	37.09159975	-93.40658626	-93.40658626
4036	37.09162522	37.09162522	-93.4066302	-93.4066302
4037	37.09238204	37.09238204	-93.40730737	-93.40730737
4038	37.09275039	37.09275039	-93.40745377	-93.40745377
4039	37.09411838	37.09411838	-93.40780763	-93.40780763
4040	37.09521411	37.09521411	-93.40794627	-93.40794627
4041	37.09583735	37.09583735	-93.41030658	-93.41030658
4042	37.10048678	37.10048678	-93.41512484	-93.41512484
4043	37.1170665	37.1170665	-93.40910355	-93.40910355
4044	37.11649855	37.11649855	-93.40731785	-93.40731785
4045	37.11645302	37.11645302	-93.40724218	-93.40724218
4046	37.11626983	37.11626983	-93.40693861	-93.40693861
4047	37.11572907	37.11572907	-93.40592545	-93.40592545
4048	37.11567159	37.11567159	-93.40524185	-93.40524185
4049	37.11567417	37.11567417	-93.40463831	-93.40463831
4050	37.11567354	37.11567354	-93.40438455	-93.40438455
4051	37.11395216	37.11395216	-93.40193911	-93.40193911
4052	37.11309369	37.11309369	-93.40175145	-93.40175145
4053	37.11219431	37.11219431	-93.40147986	-93.40147986
4054	37.11181145	37.11181145	-93.40126418	-93.40126418
4055	37.10882092	37.10882092	-93.39847298	-93.39847298
4056	37.10570109	37.10570109	-93.40047222	-93.40047222
4057	37.10014519	37.10014519	-93.4044124	-93.4044124
4058	37.09470544	37.09470544	-93.40368575	-93.40368575
4059	37.09222978	37.09222978	-93.403552	-93.403552
4060	37.09154783	37.09154783	-93.40466715	-93.40466715
4061	37.0913947	37.0913947	-93.40515795	-93.40515795
4062	37.09157522	37.09157522	-93.40652939	-93.40652939
4063	37.09239555	37.09239555	-93.40730671	-93.40730671
4064	37.09451684	37.09451684	-93.40783629	-93.40783629
4065	37.09461154	37.09461154	-93.40784385	-93.40784385
4066	37.09560259	37.09560259	-93.40829195	-93.40829195
4067	37.10693074	37.10693074	-93.41608708	-93.41608708
4068	34.02428878	34.02428878	-91.34320658	-91.34320658
4069	34.02100902	34.02100902	-91.34456141	-91.34456141
4070	34.01823859	34.01823859	-91.34673334	-91.34673334
4071	34.01754651	34.01754651	-91.34628145	-91.34628145
4072	34.02187393	34.02187393	-91.35233872	-91.35233872
4073	34.02182947	34.02182947	-91.35252173	-91.35252173
4074	34.02423005	34.02423005	-91.34319402	-91.34319402
4075	34.01805307	34.01805307	-91.34673413	-91.34673413
4076	34.0184761	34.0184761	-91.34661143	-91.34661143
4077	34.02056657	34.02056657	-91.3446678	-91.3446678
4078	34.01752694	34.01752694	-91.34625116	-91.34625116
4079	34.0174447	34.0174447	-91.34612851	-91.34612851
4080	34.01702492	34.01702492	-91.34520348	-91.34520348
4081	34.02130782	34.02130782	-91.35351326	-91.35351326
4082	34.02032975	34.02032975	-91.3447376	-91.3447376
4083	34.01812717	34.01812717	-91.34673922	-91.34673922
4084	34.0181104	34.0181104	-91.34673845	-91.34673845
4085	34.01777346	34.01777346	-91.34658489	-91.34658489
4086	34.02133974	34.02133974	-91.35356758	-91.35356758
4087	34.02060021	34.02060021	-91.34466561	-91.34466561
4088	34.01796163	34.01796163	-91.34671794	-91.34671794
4089	34.01779461	34.01779461	-91.34661168	-91.34661168
4090	34.01774831	34.01774831	-91.34656782	-91.34656782
4091	34.01731145	34.01731145	-91.34596665	-91.34596665
4092	34.0171243	34.0171243	-91.34537697	-91.34537697
4093	34.02127645	34.02127645	-91.35316434	-91.35316434
4094	34.02440321	34.02440321	-91.34320282	-91.34320282
4095	34.02134577	34.02134577	-91.35298445	-91.35298445
4096	34.02440149	34.02440149	-91.34321117	-91.34321117
4097	34.02186181	34.02186181	-91.35240624	-91.35240624
4098	34.02488509	34.02488509	-91.34320227	-91.34320227
4099	34.0216782	34.0216782	-91.35246542	-91.35246542
4100	34.02444033	34.02444033	-91.34321626	-91.34321626
4101	34.01852961	34.01852961	-91.34654525	-91.34654525
4102	34.01750069	34.01750069	-91.34622876	-91.34622876
4103	34.01693965	34.01693965	-91.34541529	-91.34541529
4104	34.01691611	34.01691611	-91.34538531	-91.34538531
4105	34.02126692	34.02126692	-91.35323028	-91.35323028
4106	34.02437852	34.02437852	-91.34320723	-91.34320723
4107	34.01982166	34.01982166	-91.34497415	-91.34497415
4108	34.01867335	34.01867335	-91.34637247	-91.34637247
4109	34.01745097	34.01745097	-91.34615858	-91.34615858
4110	34.01684832	34.01684832	-91.34517208	-91.34517208
4111	34.02201348	34.02201348	-91.35218347	-91.35218347
4112	34.0212951	34.0212951	-91.35351441	-91.35351441
4113	34.01962694	34.01962694	-91.34516699	-91.34516699
4114	34.01746865	34.01746865	-91.34618494	-91.34618494
4115	34.02205042	34.02205042	-91.35216312	-91.35216312
4116	34.02132117	34.02132117	-91.35356256	-91.35356256
4117	34.02628829	34.02628829	-91.34906184	-91.34906184
4118	34.02667094	34.02667094	-91.34810277	-91.34810277
4119	34.02433885	34.02433885	-91.34317493	-91.34317493
4120	34.0189842	34.0189842	-91.34597536	-91.34597536
4121	34.01774969	34.01774969	-91.34657382	-91.34657382
4122	34.02283251	34.02283251	-91.35132769	-91.35132769
4123	34.02664597	34.02664597	-91.34819451	-91.34819451
4124	34.02438482	34.02438482	-91.34320374	-91.34320374
4125	34.01904456	34.01904456	-91.34590465	-91.34590465
4126	34.01776413	34.01776413	-91.34658489	-91.34658489
4127	34.02284425	34.02284425	-91.3513189	-91.3513189
4128	34.02659869	34.02659869	-91.34828542	-91.34828542
4129	34.02435114	34.02435114	-91.34321211	-91.34321211
4130	34.01896396	34.01896396	-91.34599519	-91.34599519
4131	34.01777527	34.01777527	-91.34659676	-91.34659676
4132	34.02285856	34.02285856	-91.35129847	-91.35129847
4133	34.02442841	34.02442841	-91.34320721	-91.34320721
4134	34.02173986	34.02173986	-91.34437196	-91.34437196
4135	34.01845675	34.01845675	-91.34663094	-91.34663094
4136	34.01834334	34.01834334	-91.34670555	-91.34670555
4137	34.02443787	34.02443787	-91.34319962	-91.34319962
4138	34.02440915	34.02440915	-91.34320214	-91.34320214
4139	34.01878807	34.01878807	-91.34622388	-91.34622388
4140	34.01832406	34.01832406	-91.34668708	-91.34668708
4141	34.02644564	34.02644564	-91.3486883	-91.3486883
4142	34.02447464	34.02447464	-91.3432146	-91.3432146
4143	34.02442312	34.02442312	-91.34320948	-91.34320948
4144	34.01829933	34.01829933	-91.34672003	-91.34672003
4145	36.44356603	36.44356603	-94.02741324	-94.02741324
4146	36.44047536	36.44047536	-94.03327666	-94.03327666
4147	36.44035681	36.44035681	-94.04378925	-94.04378925
4148	36.44454174	36.44454174	-94.0523549	-94.0523549
4149	36.44533722	36.44533722	-94.05215214	-94.05215214
4150	36.44621935	36.44621935	-94.05186534	-94.05186534
4151	36.45365641	36.45365641	-94.01938817	-94.01938817
4152	36.44300917	36.44300917	-94.02836708	-94.02836708
4153	36.44132229	36.44132229	-94.03119807	-94.03119807
4154	36.44504167	36.44504167	-94.05227392	-94.05227392
4155	36.44552301	36.44552301	-94.05208506	-94.05208506
4156	36.45277332	36.45277332	-94.05098078	-94.05098078
4157	36.45278786	36.45278786	-94.05097342	-94.05097342
4158	36.44300988	36.44300988	-94.028362	-94.028362
4159	36.4413062	36.4413062	-94.03123613	-94.03123613
4160	36.44051235	36.44051235	-94.03316036	-94.03316036
4161	36.4403136	36.4403136	-94.03842949	-94.03842949
4162	36.44627701	36.44627701	-94.05184635	-94.05184635
4163	36.45131819	36.45131819	-94.05149843	-94.05149843
4164	36.45266329	36.45266329	-94.05103732	-94.05103732
4165	36.44613424	36.44613424	-94.05188297	-94.05188297
4166	36.45240733	36.45240733	-94.05115995	-94.05115995
4167	36.46114701	36.46114701	-94.026531	-94.026531
4168	36.45244844	36.45244844	-94.05114283	-94.05114283
4169	36.45364779	36.45364779	-94.01935389	-94.01935389
4170	36.44304684	36.44304684	-94.02828526	-94.02828526
4171	36.45199452	36.45199452	-94.05134674	-94.05134674
4172	36.45265852	36.45265852	-94.05104193	-94.05104193
4173	36.4636949	36.4636949	-94.03442545	-94.03442545
4174	36.44782073	36.44782073	-94.02474033	-94.02474033
4175	36.44737652	36.44737652	-94.02544361	-94.02544361
4176	36.4402758	36.4402758	-94.03520838	-94.03520838
4177	36.44019563	36.44019563	-94.04761559	-94.04761559
4178	36.44465866	36.44465866	-94.0523586	-94.0523586
4179	36.44509851	36.44509851	-94.05224909	-94.05224909
4180	36.452369	36.452369	-94.05118296	-94.05118296
4181	36.45797264	36.45797264	-94.04442954	-94.04442954
4182	36.46025207	36.46025207	-94.04429393	-94.04429393
4183	36.46022689	36.46022689	-94.04172717	-94.04172717
4184	36.46347997	36.46347997	-94.03769244	-94.03769244
4185	36.46358704	36.46358704	-94.03724636	-94.03724636
4186	36.44033769	36.44033769	-94.04313105	-94.04313105
4187	36.45264861	36.45264861	-94.05104623	-94.05104623
4188	36.46022339	36.46022339	-94.04172861	-94.04172861
4189	36.4634627	36.4634627	-94.03771737	-94.03771737
4190	36.44031037	36.44031037	-94.03850159	-94.03850159
4191	36.44031635	36.44031635	-94.04293669	-94.04293669
4192	36.45712472	36.45712472	-94.04370462	-94.04370462
4193	36.460215	36.460215	-94.04174725	-94.04174725
4194	36.46347436	36.46347436	-94.03771596	-94.03771596
4195	36.44559011	36.44559011	-94.05206425	-94.05206425
4196	36.45191333	36.45191333	-94.05137623	-94.05137623
4197	36.4525678	36.4525678	-94.05108604	-94.05108604
4198	36.44789572	36.44789572	-94.02460831	-94.02460831
4199	36.45125719	36.45125719	-94.05149501	-94.05149501
4200	36.45234388	36.45234388	-94.05119474	-94.05119474
4201	36.44791948	36.44791948	-94.02457291	-94.02457291
4202	36.4523545	36.4523545	-94.05119208	-94.05119208
4203	36.44776722	36.44776722	-94.02482872	-94.02482872
4204	36.44132552	36.44132552	-94.03118807	-94.03118807
4205	36.44066973	36.44066973	-94.03259357	-94.03259357
4206	36.44027473	36.44027473	-94.03512918	-94.03512918
4207	36.44003055	36.44003055	-94.04124427	-94.04124427
4208	36.44023734	36.44023734	-94.04468594	-94.04468594
4209	36.44839104	36.44839104	-94.051119	-94.051119
4210	36.45069633	36.45069633	-94.05137302	-94.05137302
4211	36.45252884	36.45252884	-94.05110198	-94.05110198
4212	36.45341723	36.45341723	-94.01706023	-94.01706023
4213	36.44125443	36.44125443	-94.03131034	-94.03131034
4214	36.44036919	36.44036919	-94.03388209	-94.03388209
4215	36.44027968	36.44027968	-94.03507747	-94.03507747
4216	36.44028996	36.44028996	-94.03658621	-94.03658621
4217	36.4403217	36.4403217	-94.03825477	-94.03825477
4218	36.44030616	36.44030616	-94.03862103	-94.03862103
4219	36.44002792	36.44002792	-94.04095895	-94.04095895
4220	36.45061278	36.45061278	-94.05133953	-94.05133953
4221	36.45064499	36.45064499	-94.05135296	-94.05135296
4222	36.45381271	36.45381271	-94.01994395	-94.01994395
4223	36.44133996	36.44133996	-94.0311593	-94.0311593
4224	36.44090041	36.44090041	-94.03199403	-94.03199403
4225	36.44028554	36.44028554	-94.03666134	-94.03666134
4226	36.44030323	36.44030323	-94.03761544	-94.03761544
4227	36.44002847	36.44002847	-94.04087279	-94.04087279
4228	36.45069595	36.45069595	-94.05137468	-94.05137468
4229	36.45369947	36.45369947	-94.01953843	-94.01953843
4230	36.44075318	36.44075318	-94.03234808	-94.03234808
4231	36.44032185	36.44032185	-94.04299852	-94.04299852
4232	36.44035532	36.44035532	-94.04373987	-94.04373987
4233	36.44035467	36.44035467	-94.04375914	-94.04375914
4234	36.44991947	36.44991947	-94.05108806	-94.05108806
4235	36.45360321	36.45360321	-94.05050046	-94.05050046
4236	36.45360958	36.45360958	-94.05049596	-94.05049596
4237	36.45366312	36.45366312	-94.0218672	-94.0218672
4238	36.45049381	36.45049381	-94.02008046	-94.02008046
4239	36.44129421	36.44129421	-94.03123865	-94.03123865
4240	36.4402878	36.4402878	-94.03672111	-94.03672111
4241	36.4402884	36.4402884	-94.03674188	-94.03674188
4242	36.44013512	36.44013512	-94.04548747	-94.04548747
4243	36.45245697	36.45245697	-94.05113901	-94.05113901
4244	36.45378766	36.45378766	-94.02122226	-94.02122226
4245	36.45040466	36.45040466	-94.02023283	-94.02023283
4246	36.44157819	36.44157819	-94.03076266	-94.03076266
4247	36.44013245	36.44013245	-94.04553513	-94.04553513
4248	36.45272922	36.45272922	-94.05100387	-94.05100387
4249	36.45382054	36.45382054	-94.02104588	-94.02104588
4250	36.45049031	36.45049031	-94.02008845	-94.02008845
4251	37.1156766	37.1156766	-93.40535143	-93.40535143
4252	37.11568098	37.11568098	-93.40434989	-93.40434989
4253	37.11563639	37.11563639	-93.40341547	-93.40341547
4254	37.11524834	37.11524834	-93.40263632	-93.40263632
4255	37.11459231	37.11459231	-93.40219431	-93.40219431
4256	37.11392439	37.11392439	-93.40192855	-93.40192855
4257	37.11340982	37.11340982	-93.4018141	-93.4018141
4258	37.10967869	37.10967869	-93.39853702	-93.39853702
4259	37.10947107	37.10947107	-93.39846334	-93.39846334
4260	37.09787116	37.09787116	-93.40414811	-93.40414811
4261	37.09138186	37.09138186	-93.4052971	-93.4052971
4262	37.09137626	37.09137626	-93.40535648	-93.40535648
4263	37.09158454	37.09158454	-93.40655359	-93.40655359
4264	37.0916163	37.0916163	-93.40661236	-93.40661236
4265	37.09174515	37.09174515	-93.40680818	-93.40680818
4266	37.09205068	37.09205068	-93.40712594	-93.40712594
4267	37.09398071	37.09398071	-93.40780134	-93.40780134
4268	37.09406476	37.09406476	-93.40780729	-93.40780729
4269	37.09492084	37.09492084	-93.40788098	-93.40788098
4270	37.09580536	37.09580536	-93.40890631	-93.40890631
4271	37.09582619	37.09582619	-93.40933489	-93.40933489
4272	37.11578919	37.11578919	-93.40611112	-93.40611112
4273	37.11568097	37.11568097	-93.40381778	-93.40381778
4274	37.11562978	37.11562978	-93.40341616	-93.40341616
4275	37.11531995	37.11531995	-93.40272304	-93.40272304
4276	37.11472426	37.11472426	-93.40226073	-93.40226073
4277	37.11360542	37.11360542	-93.40185161	-93.40185161
4278	37.11356235	37.11356235	-93.40184247	-93.40184247
4279	37.11241017	37.11241017	-93.40158129	-93.40158129
4280	37.10973575	37.10973575	-93.39857001	-93.39857001
4281	37.10973255	37.10973255	-93.39856838	-93.39856838
4282	37.09972964	37.09972964	-93.40440979	-93.40440979
4283	37.09168774	37.09168774	-93.4043634	-93.4043634
4284	37.09155455	37.09155455	-93.40466074	-93.40466074
4285	37.09153866	37.09153866	-93.40469756	-93.40469756
4286	37.09143095	37.09143095	-93.40616345	-93.40616345
4287	37.0915554	37.0915554	-93.40649567	-93.40649567
4288	37.09156801	37.09156801	-93.40652163	-93.40652163
4289	37.09162697	37.09162697	-93.40662693	-93.40662693
4290	37.09378851	37.09378851	-93.40776602	-93.40776602
4291	37.09583266	37.09583266	-93.40960246	-93.40960246
4292	37.11576589	37.11576589	-93.40605782	-93.40605782
4293	37.11561752	37.11561752	-93.40333557	-93.40333557
4294	37.1152478	37.1152478	-93.40262977	-93.40262977
4295	37.11476023	37.11476023	-93.40228594	-93.40228594
4296	37.11279273	37.11279273	-93.4016907	-93.4016907
4297	37.11235543	37.11235543	-93.40154908	-93.40154908
4298	37.11223911	37.11223911	-93.40150254	-93.40150254
4299	37.10978823	37.10978823	-93.39860775	-93.39860775
4300	37.10812749	37.10812749	-93.39871467	-93.39871467
4301	37.10175019	37.10175019	-93.40393513	-93.40393513
4302	37.10042102	37.10042102	-93.40440073	-93.40440073
4303	37.09149592	37.09149592	-93.40481937	-93.40481937
4304	37.09142461	37.09142461	-93.40506704	-93.40506704
4305	37.09141743	37.09141743	-93.40509511	-93.40509511
4306	37.09139052	37.09139052	-93.40524357	-93.40524357
4307	37.09136587	37.09136587	-93.40569201	-93.40569201
4308	37.09170249	37.09170249	-93.40675617	-93.40675617
4309	37.09206297	37.09206297	-93.40712413	-93.40712413
4310	37.09413474	37.09413474	-93.40780785	-93.40780785
4311	37.11680357	37.11680357	-93.41047903	-93.41047903
4312	37.11640123	37.11640123	-93.40715951	-93.40715951
4313	37.11577776	37.11577776	-93.40606754	-93.40606754
4314	37.11567623	37.11567623	-93.40371782	-93.40371782
4315	37.11434257	37.11434257	-93.40208429	-93.40208429
4316	37.10892141	37.10892141	-93.39846179	-93.39846179
