ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,Season,StartDate,EndDate,RiffleNo,RiffleLength,Temperature,SpecificConductance,pH,DO,Turbidity,Note
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2010,11/29/2010 0:00:00,12/1/2010 0:00:00,3,-999.00,8.77,426.00,8.32,11.69,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,1,-999.00,7.70,411.40,8.40,12.53,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,2,-999.00,7.70,411.40,8.40,12.53,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,3,-999.00,7.70,410.20,8.33,12.41,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,1,-999.00,7.30,448.20,8.22,12.02,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,2,-999.00,7.10,447.40,8.25,11.82,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,3,-999.00,7.10,447.60,8.16,11.85,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,1,-999.00,13.00,435.60,8.07,10.94,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,2,-999.00,13.00,384.30,8.06,10.97,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,27,Tributary,,Buffalo River,Clabber Creek,Marion,476,BUFFT27,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,3,-999.00,12.80,438.10,7.98,10.93,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,1,19.50,14.20,319.00,8.21,9.75,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,2,7.00,13.80,316.40,8.12,10.26,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,3,11.00,13.60,310.30,7.57,10.00,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,1,-999.00,9.40,336.90,8.32,11.55,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,2,-999.00,9.30,336.80,8.37,11.64,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,3,-999.00,8.90,336.61,8.32,11.63,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,1,-999.00,8.60,404.40,8.05,12.76,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,2,-999.00,8.50,405.30,8.09,12.66,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,3,-999.00,8.30,405.70,8.15,12.63,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,1,-999.00,10.80,366.40,8.23,11.32,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,2,-999.00,10.50,365.20,8.22,11.33,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,30,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,3,-999.00,10.40,367.40,8.22,11.41,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,1,19.70,13.40,295.00,8.35,9.78,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,2,5.50,13.40,292.60,8.27,9.41,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,3,17.00,13.40,272.90,7.94,10.09,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,1,-999.00,9.20,299.10,8.37,11.10,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,2,-999.00,9.20,299.00,8.37,11.57,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2011,12/1/2011 0:00:00,1/18/2012 0:00:00,3,-999.00,8.90,298.90,8.35,11.61,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,1,-999.00,8.10,392.00,7.94,12.53,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,2,-999.00,8.10,381.20,7.91,12.62,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2015,11/23/2015 0:00:00,12/18/2015 0:00:00,3,-999.00,7.80,390.00,7.93,12.60,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,1,-999.00,8.50,351.70,8.16,11.34,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,2,-999.00,8.40,351.80,8.15,11.21,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,31,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,2019,11/4/2019 0:00:00,11/21/2019 0:00:00,3,-999.00,8.30,351.80,8.13,11.47,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT33,33,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,1,10.00,2.70,-999.00,-999.00,12.37,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT33,33,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,2,8.00,3.00,-999.00,-999.00,12.84,-999.00,
Buffalo National River,BUFF,BUFFRMINVEBT33,33,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,3,3.00,3.10,-999.00,-999.00,13.31,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug01,01,Tributary,,Carver Branch,,Newton,,GWCALOW01,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,1,-999.00,15.60,283.70,6.89,5.07,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug01,01,Tributary,,Carver Branch,,Newton,,GWCALOW01,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,2,-999.00,16.00,270.80,6.82,5.47,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug01,01,Tributary,,Carver Branch,,Newton,,GWCALOW01,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,3,-999.00,16.20,285.20,6.70,5.99,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug01,01,Tributary,,Carver Branch,,Newton,,GWCALOW01,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,1,-999.00,18.30,260.50,6.90,6.00,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug01,01,Tributary,,Carver Branch,,Newton,,GWCALOW01,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,2,-999.00,18.40,260.40,6.73,6.23,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug01,01,Tributary,,Carver Branch,,Newton,,GWCALOW01,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,3,-999.00,18.60,260.90,6.92,6.31,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug02,02,Tributary,,Williams Branch,,Newton,,GWCALOW02,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,1,-999.00,21.90,238.80,7.35,6.64,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug02,02,Tributary,,Williams Branch,,Newton,,GWCALOW02,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,2,-999.00,21.60,236.60,7.47,7.08,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug02,02,Tributary,,Williams Branch,,Newton,,GWCALOW02,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,3,-999.00,21.30,223.20,7.52,6.71,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug02,02,Tributary,,Williams Branch,,Newton,,GWCALOW02,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,1,-999.00,18.30,210.40,6.77,8.26,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug02,02,Tributary,,Williams Branch,,Newton,,GWCALOW02,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,2,-999.00,18.40,210.70,6.84,8.11,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug02,02,Tributary,,Williams Branch,,Newton,,GWCALOW02,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,3,-999.00,18.30,210.40,6.87,8.24,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug03,03,Tributary,,Harkins Branch,,Newton,,GWCALOW03,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,1,-999.00,19.50,-999.00,6.92,6.99,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug03,03,Tributary,,Harkins Branch,,Newton,,GWCALOW03,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,2,-999.00,19.90,-999.00,7.00,7.30,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug03,03,Tributary,,Harkins Branch,,Newton,,GWCALOW03,2006,6/27/2006 0:00:00,6/27/2006 0:00:00,3,-999.00,20.00,-999.00,7.21,5.95,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug03,03,Tributary,,Harkins Branch,,Newton,,GWCALOW03,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,1,-999.00,19.90,206.20,6.95,-999.00,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug03,03,Tributary,,Harkins Branch,,Newton,,GWCALOW03,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,2,-999.00,19.90,206.40,7.00,6.85,-999.00,
George Washington Carver NM,GWCA,GWCAAquBug03,03,Tributary,,Harkins Branch,,Newton,,GWCALOW03,2007,6/26/2007 0:00:00,6/26/2007 0:00:00,3,-999.00,19.90,207.40,7.00,7.24,-999.00,
Herbert Hoover NHS,HEHO,HEHOAqubug01,01,Tributary,,Hoover Creek,,Cedar,,HEHOLOW01,2021,7/26/2021 0:00:00,7/28/2021 0:00:00,1,-999.00,27.60,494.00,8.50,16.95,-999.00,
Herbert Hoover NHS,HEHO,HEHOAqubug01,01,Tributary,,Hoover Creek,,Cedar,,HEHOLOW01,2021,7/26/2021 0:00:00,7/28/2021 0:00:00,2,-999.00,27.20,490.00,8.50,17.70,-999.00,
Herbert Hoover NHS,HEHO,HEHOAqubug01,01,Tributary,,Hoover Creek,,Cedar,,HEHOLOW01,2021,7/26/2021 0:00:00,7/28/2021 0:00:00,3,-999.00,26.90,496.00,8.49,14.81,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,20.00,11.10,227.60,7.70,11.56,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,11.90,11.60,229.00,7.96,12.06,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,16.00,12.00,231.90,8.15,12.20,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,1,56.00,10.90,224.00,8.51,14.08,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,2,15.00,9.80,221.60,8.26,13.27,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,3,32.00,9.50,222.50,8.00,12.72,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,1,-999.00,11.40,169.00,8.42,13.37,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,9.90,127.70,8.01,11.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,10.00,208.40,8.52,10.48,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,15.50,217.20,8.51,11.65,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,15.90,231.30,8.49,12.35,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,15.90,176.70,8.47,11.73,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,10.50,215.50,7.64,10.66,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,9.80,208.50,8.06,10.81,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,9.70,219.50,7.70,10.75,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,9.90,384.30,8.47,13.30,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,9.90,384.20,8.48,12.40,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,9.80,384.70,8.39,12.28,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,7.60,329.10,8.06,13.89,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,7.10,335.60,8.00,13.39,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,7.10,337.00,7.98,13.19,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,14.00,280.80,8.48,11.68,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,14.10,280.10,8.55,12.48,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,13.90,257.90,8.41,11.93,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,8.40,214.90,8.19,11.94,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,8.00,215.20,8.14,11.60,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,7.90,215.30,7.76,11.84,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,11.30,-999.00,8.23,12.65,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,11.20,-999.00,8.23,12.69,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,11.00,-999.00,8.23,12.60,-999.00,Specific Conductance calibration was incorrect and therefor readings were incorrect.
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,12.90,284.20,8.40,11.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,13.20,283.70,8.42,11.86,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM01,01,Mainstem,,Current River,,Shannon,14,CURRM01,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,13.20,283.50,8.42,11.73,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,50.00,11.10,207.90,7.12,9.91,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,53.00,11.20,204.30,7.20,10.20,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,44.00,11.30,205.20,7.34,10.83,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,1,48.00,11.20,-999.00,7.69,12.14,-999.00,Spec Cond lacked data and was originally entered as -999.
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,2,38.00,10.60,-999.00,7.89,11.36,-999.00,Spec Cond lacked data and was originally entered as -999.
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,3,42.00,10.30,-999.00,7.95,10.84,-999.00,Spec Cond lacked data and was originally entered as -999.
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,1,-999.00,10.30,219.70,7.82,11.08,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,10.40,216.60,7.70,11.20,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,11.10,219.40,7.85,11.93,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,12.40,245.60,7.86,10.47,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,12.50,245.00,8.00,10.57,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,12.70,244.30,8.15,11.11,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,8.60,224.70,7.66,11.06,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,8.60,246.40,7.43,11.00,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,8.70,246.50,7.42,11.01,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,8.60,303.70,8.26,10.43,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,8.70,304.70,8.13,10.57,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,8.90,304.50,8.16,11.10,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,8.90,343.50,7.67,10.90,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,8.80,342.30,7.67,10.93,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,8.90,342.30,7.74,11.26,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,14.40,313.90,8.04,9.14,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,14.30,311.40,8.14,9.41,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVECM02,02,Mainstem,,Current River,,Shannon,35,CURRM02,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,14.30,311.00,8.20,9.68,-999.00,
