ParkName,ParkCode,LocationID,PeriodID,EventID,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Buffalo National River,BUFF,BUFFRMINVEBM03,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan15,9,32.00,30.00,0.58,
Buffalo National River,BUFF,BUFFRMINVEBM03,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan15,10,36.00,17.00,0.69,
Buffalo National River,BUFF,BUFFRMINVEBM03,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan15,11,40.00,22.00,0.52,
Buffalo National River,BUFF,BUFFRMINVEBM03,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan15,12,44.00,36.00,0.53,
Buffalo National River,BUFF,BUFFRMINVEBM03,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan15,13,46.00,42.00,0.33,
Buffalo National River,BUFF,BUFFRMINVEBM03,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan15,14,50.00,43.00,0.03,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,2,4.00,58.00,1.02,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,3,8.00,70.00,0.92,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,4,12.00,84.00,1.00,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,5,16.00,58.00,1.08,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,6,20.00,64.00,0.99,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,7,24.00,59.00,1.01,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,8,28.00,61.00,1.10,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,9,32.00,54.00,0.97,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,10,36.00,54.00,0.94,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,11,40.00,50.00,0.69,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,12,44.00,38.00,0.78,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,13,48.00,31.00,0.69,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,14,52.00,29.00,0.51,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,15,56.00,33.00,0.05,
Buffalo National River,BUFF,BUFFRMINVEBM06,BUFFRMINVE2009Dec07,BUFFRMINVE2010Jan21,16,58.60,2.00,0.00,SHORT
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,2,0.20,8.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,3,0.40,9.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,4,0.60,14.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,5,0.80,15.00,0.01,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,6,1.00,12.00,0.09,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,7,1.20,11.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,8,1.40,8.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,9,1.60,2.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT08,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,10,1.80,1.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,2,0.50,8.00,0.01,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,3,1.00,10.00,0.03,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,4,1.50,10.00,0.10,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,5,2.00,10.00,0.10,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,6,2.50,14.00,0.35,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,7,3.00,14.00,0.27,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,8,3.50,12.00,0.22,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,9,4.00,10.00,0.15,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,10,4.50,13.00,0.01,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,11,5.00,12.00,0.15,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,12,5.50,8.00,-0.01,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,13,6.00,5.00,-0.02,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov29,14,6.50,1.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,2,1.00,9.00,0.01,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,3,2.00,13.00,0.01,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,4,3.00,18.00,0.17,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,5,4.00,26.00,0.09,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,6,5.00,27.00,0.17,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,7,6.00,36.00,0.12,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,8,7.00,43.00,0.23,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,9,8.00,40.00,0.26,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,10,9.00,41.00,0.28,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,11,10.00,28.00,0.27,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,12,11.00,38.00,0.24,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,13,12.00,41.00,0.22,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,14,13.00,42.00,0.22,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,15,14.00,34.00,0.23,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,16,15.00,40.00,0.14,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,17,16.00,47.00,0.19,
Buffalo National River,BUFF,BUFFRMINVEBT17,BUFFRMINVE2010Nov29,BUFFRMINVE2010Nov30,18,17.00,30.00,0.04,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,2,1.00,9.00,-0.03,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,3,2.00,6.00,0.15,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,4,3.00,10.00,0.33,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,5,4.00,8.00,0.78,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,6,5.00,11.00,0.96,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,7,6.00,14.00,0.96,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,8,7.00,14.00,0.96,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,9,8.00,2.00,0.11,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,2,1.00,4.00,0.02,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,3,2.00,6.00,0.08,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,4,3.00,8.00,0.19,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,5,4.00,9.00,0.19,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,6,5.00,14.00,0.29,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,7,6.00,16.00,0.37,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,8,7.00,14.00,0.36,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,9,8.00,19.00,0.37,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,10,9.00,19.00,0.52,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,11,10.00,14.00,0.51,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec01,12,11.00,5.00,-0.01,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,2,1.00,16.00,-0.06,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,3,2.00,41.00,0.48,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,4,3.00,42.00,0.65,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,5,4.00,46.00,0.74,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,6,5.00,40.00,0.60,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,7,6.00,32.00,0.71,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,8,7.00,37.00,0.70,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,9,8.00,40.00,0.38,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,10,9.00,43.00,0.31,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,11,10.00,38.00,0.27,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,12,11.00,30.00,0.13,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,13,12.00,24.00,0.01,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,14,13.00,19.00,0.02,
Buffalo National River,BUFF,BUFFRMINVEBT27,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec07,15,14.00,2.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,2,0.50,11.00,0.22,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,3,1.00,18.00,0.71,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,4,1.50,28.00,0.92,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,5,2.00,40.00,1.04,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,6,2.50,38.00,1.32,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,7,3.00,26.00,0.78,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,8,3.50,17.00,0.67,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,9,4.00,14.00,0.27,
Buffalo National River,BUFF,BUFFRMINVEBT30,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,10,4.50,2.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,2,0.50,2.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,3,1.00,12.00,0.13,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,4,1.50,14.00,0.42,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,5,2.00,20.00,0.65,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,6,2.50,24.00,0.62,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,7,3.00,16.00,0.44,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,8,3.50,36.00,0.34,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,9,4.00,34.00,0.66,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,10,4.50,36.00,0.60,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,11,5.00,36.00,0.65,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,12,5.50,32.00,0.39,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,13,6.00,38.00,0.36,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,14,6.50,34.00,0.36,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,15,7.00,40.00,0.26,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,16,7.50,32.00,0.18,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,17,8.00,30.00,0.15,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,18,8.50,19.00,0.04,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,19,9.00,9.00,0.06,
Buffalo National River,BUFF,BUFFRMINVEBT31,BUFFRMINVE2011Dec01,BUFFRMINVE2011Dec28,20,9.50,4.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,2,0.50,8.00,0.10,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,3,1.00,10.00,0.32,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,4,1.50,12.00,0.33,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,5,2.00,12.00,0.35,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,6,2.50,14.00,0.46,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,7,3.00,18.00,0.30,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,8,3.50,16.00,0.57,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,9,4.00,22.00,0.30,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,10,4.50,28.00,0.49,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,11,5.00,30.00,0.54,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,12,5.50,30.00,0.59,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,13,6.00,32.00,0.48,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,14,6.50,32.00,0.58,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,15,7.00,40.00,0.56,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,16,7.50,40.00,0.62,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,17,8.00,40.00,0.68,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,18,8.50,24.00,0.19,
Buffalo National River,BUFF,BUFFRMINVEBT19,BUFFRMINVE2011Dec01,BUFFRMINVE2012Jan04,19,9.00,4.00,0.13,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,2,0.75,18.00,0.03,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,3,1.50,14.00,0.04,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,4,2.25,14.00,0.05,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,5,3.00,12.00,0.07,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,6,3.75,12.00,0.07,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,7,4.50,16.00,0.10,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,8,5.25,16.00,0.11,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,9,6.00,17.00,0.15,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,10,6.75,19.00,0.10,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,11,7.50,15.00,0.11,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,12,8.25,14.00,0.08,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,13,9.00,8.00,0.03,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,14,9.75,4.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT07,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,15,10.50,2.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,2,0.30,4.00,-0.04,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,3,0.60,12.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,4,0.90,14.00,0.02,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,5,1.20,12.00,0.06,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,6,1.50,15.00,0.17,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,7,1.80,16.00,0.05,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,8,2.10,14.00,0.02,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,9,2.40,10.00,-0.01,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,10,2.70,6.00,-0.03,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,11,3.00,2.00,-0.05,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,12,3.30,4.00,-0.06,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,13,3.60,4.00,-0.06,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,14,3.90,4.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,15,4.20,1.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,16,4.50,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT15,BUFFRMINVE2013Nov21,BUFFRMINVE2013Nov21,17,4.80,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,1,0.00,0.00,0.00,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,2,2.00,19.00,0.84,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,3,4.00,28.00,1.07,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,4,6.00,30.00,0.92,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,5,8.00,35.00,0.82,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,6,10.00,27.00,0.65,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,7,12.00,24.00,0.51,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,8,14.00,21.00,0.50,
Buffalo National River,BUFF,BUFFRMINVEBT09,BUFFRMINVE2013Nov21,BUFFRMINVE2014Jan23,9,16.00,12.00,0.31,
