ParkName,ParkCode,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,StartDate,EndDate,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,15,7.00,20.00,0.06,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,16,7.50,16.00,0.29,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,17,8.00,8.00,0.02,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,18,8.50,4.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,2,0.50,3.00,-0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,3,1.00,4.00,-0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,4,1.50,8.00,0.04,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,5,2.00,12.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,6,2.50,8.00,0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,7,3.00,10.00,-0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,8,3.50,12.00,0.03,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,9,4.00,22.00,0.06,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,10,4.50,22.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,11,5.00,30.00,0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,12,5.50,40.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,13,6.00,42.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Cecil Creek,Newton,462,BUFFT05,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2007Dec04,meters,14,6.50,22.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,2,3.00,18.00,0.46,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,3,6.00,18.00,0.09,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,4,9.00,22.00,0.61,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,5,12.00,38.00,0.70,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,6,15.00,50.00,0.70,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,7,18.00,56.00,1.05,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,8,21.00,74.00,0.88,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,9,24.00,76.00,0.80,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,10,27.00,69.00,0.78,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,11,30.00,64.00,0.82,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,12,33.00,44.00,0.65,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,13,36.00,22.00,0.42,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,14,39.00,22.00,0.46,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,15,42.00,20.00,0.33,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,16,45.00,6.00,0.01,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,17,48.00,10.00,0.04,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,18,51.00,14.00,0.17,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,69,BUFFM04,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB09,meters,19,54.00,12.00,0.20,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,2,1.00,10.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,3,2.00,15.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,4,3.00,18.00,0.27,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,5,4.00,20.00,0.16,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,6,5.00,16.00,0.21,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,7,6.00,18.00,0.20,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,8,7.00,17.00,0.21,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,9,8.00,20.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,10,9.00,34.00,0.14,
Buffalo National River,BUFF,Tributary,,Buffalo River,Middle Creek,Marion,603,BUFFT30,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,11,10.00,38.00,0.04,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,2,1.00,64.00,0.08,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,3,2.00,60.00,0.11,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,4,3.00,58.00,0.17,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,5,4.00,50.00,0.21,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,6,5.00,42.00,0.20,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,7,6.00,40.00,0.05,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,8,7.00,38.00,0.03,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,9,8.00,30.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,10,9.00,34.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,11,10.00,30.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Leatherwood Creek,Marion,623,BUFFT31,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB20,meters,12,10.50,0.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,2,4.00,74.00,0.81,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,3,8.00,62.00,1.30,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,4,12.00,52.00,1.32,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,5,16.00,46.00,1.09,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,6,20.00,40.00,1.52,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,7,24.00,60.00,1.28,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,8,28.00,42.00,1.92,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,9,32.00,24.00,1.15,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,59,BUFFM03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007FEB21,meters,10,36.00,50.00,1.07,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,2,0.50,2.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,3,1.00,8.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,4,1.50,16.00,0.03,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,5,2.00,28.00,0.06,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,6,2.50,28.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,7,3.00,43.00,0.08,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,8,3.50,48.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,9,4.00,56.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,10,4.50,61.00,0.11,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,11,5.00,56.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,12,5.50,52.00,0.08,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,13,6.00,32.00,0.06,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,14,6.50,25.00,0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,15,7.00,22.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,16,7.50,21.00,0.05,
Buffalo National River,BUFF,Tributary,,Buffalo River,Whiteley Creek,Newton,640,BUFFT03,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN04,meters,17,8.00,10.00,0.03,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,2,0.50,32.00,0.07,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,3,1.00,60.00,0.05,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,4,1.50,64.00,0.08,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,5,2.00,60.00,0.11,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,6,2.50,54.00,0.14,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,7,3.00,53.00,0.11,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,8,3.50,51.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,9,4.00,52.00,0.15,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,10,4.50,49.00,0.18,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,11,5.00,42.00,0.21,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,12,5.50,38.00,0.22,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,13,6.00,32.00,0.14,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,14,6.50,28.00,0.17,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,15,7.00,18.00,0.04,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,16,7.50,10.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Spring Creek,Searcy,300,BUFFT22,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,17,8.00,2.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Hickory Creek,Marion,649,BUFFT24,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Hickory Creek,Marion,649,BUFFT24,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,2,0.50,8.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Hickory Creek,Marion,649,BUFFT24,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,3,1.00,16.00,0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Hickory Creek,Marion,649,BUFFT24,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,4,1.50,22.00,0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Hickory Creek,Marion,649,BUFFT24,,,BUFFRMINVE2007JAN04,2006,1/4/2007 0:00:00,2/22/2007 0:00:00,BUFFRMINVE2007JAN05,meters,5,2.00,25.00,0.10,
