ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,DischargeNo,DistanceFromBank_Meters,Depth_Centimeters,Velocity_MetersPerSecond,Velocity_MetersPerSecond_flag,Comments,dwcType,dwcBasisOfRecord
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,14,13,46,0.5,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,15,14,48,0.52,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,16,15,44,0.56,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,17,16,42,0.53,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,18,17,40,0.53,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,19,18,37,0.35,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,20,19,30,0.33,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,21,20,34,0.31,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,22,21,40,0.28,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,23,22,32,0.11,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFish2016Sep19,OZARRMFish2016Sep20,Main,24,23,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,1,0,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,2,1,8,0.06,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,3,2,12,0.14,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,4,3,10,0.22,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,5,4,10,0.21,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,6,5,12,0.2,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,7,6,18,0.25,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,8,7,12,0.28,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,9,8,18,0.3,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,10,9,22,0.33,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,11,10,26,0.31,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,12,11,26,0.38,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,13,12,26,0.32,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,14,13,22,0.33,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,15,14,24,0.44,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,16,15,24,0.39,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,17,16,24,0.33,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,18,17,32,0.39,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,19,18,34,0.5,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,20,19,32,0.45,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,21,20,20,0.08,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2018Sep18,OZARRMFISH2018Sep21,main,22,20.5,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,1,0,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,2,1.5,19,0.25,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,3,3,19,0.29,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,4,4.5,19,0.35,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,5,6,26,0.44,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,6,7.5,32,0.53,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,7,9,36,0.63,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,8,10.5,38,0.62,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,9,12,34,0.47,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,10,13.5,32,0.54,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,11,15,26,0.49,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,12,16.5,22,0.49,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,13,18,16,0.42,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,14,19.5,12,0.24,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,15,21,8,0.14,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,16,22.5,2,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,OZARRMFISH2022Aug29,OZARRMFISH2022Sep08,main,17,23,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,1,0,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,2,0.5,2,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,3,1,12,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,4,1.5,14,0.01,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,5,2,18,0.05,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,6,2.5,17,0.07,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,7,3,16,0.03,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,8,3.5,17,0.01,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,9,4,18,0.02,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,10,4.5,18,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,11,5,16,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,main,12,5.5,2,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,1,0,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,2,0.5,14,0.43,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,3,1,30,0.59,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,4,1.5,36,0.75,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,5,2,45,0.79,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,6,2.5,50,0.83,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,7,3,54,0.89,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,8,3.5,49,0.93,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,9,4,48,1.02,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,10,4.5,54,0.85,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,11,5,54,0.66,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,12,5.5,51,0.67,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,13,6,48,0.77,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,14,6.5,49,0.75,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,15,7,42,0.79,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,16,7.5,36,0.62,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,17,8,32,0.47,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,18,8.5,28,0.58,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,19,9,22,0.45,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,20,9.5,20,0.44,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,21,10,10,0.26,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,22,10.5,5,0.23,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,23,11,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,1,0,0,0,A,edge of bank,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,2,1,4,0.06,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,3,2,11,0.37,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,4,3,10,0.1,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,5,4,10,0.35,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,6,5,8,0.28,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,7,6,6,0.37,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,8,7,8,0.49,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,9,8,10,0.36,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,10,9,12,0.43,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,11,10,10,0.4,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,12,11,8,0.41,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,13,12,4,0.21,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2014Sep22,OZARRMFish2014Oct07,main,14,13,1,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,1,0,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,2,0.5,8,0.07,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,3,1,16,0.7,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,4,1.5,20,0.24,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,5,2,22,0.25,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,6,2.5,24,0.3,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,7,3,25,0.32,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,8,3.5,22,0.27,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,9,4,22,0.24,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,10,4.5,20,0.22,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,11,5,18,0.19,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,12,5.5,12,0.18,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,13,6,5,0.08,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2018Sep18,OZARRMFISH2018Oct03,main,14,6.2,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,1,0,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,2,1,4,0.01,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,3,2,5,0.07,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,4,3,12,0.14,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,5,4,14,0.23,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,6,5,19,0.21,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,7,6,16,0.2,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,8,7,18,0.13,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,9,8,12,0.17,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,10,9,10,0.21,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,11,10,10,0.21,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,12,11,9,0.19,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,13,12,6,0.18,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,14,13,6,0.12,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,15,14,6,0.09,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,16,15,4,0.07,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,OZARRMFISH2022Aug29,OZARRMFISH2022Sep22,main,17,16,1,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,1,0,0,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,2,1,21,0.09,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,3,2,28,0.11,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,4,3,16,0.24,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,5,4,24,0.25,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,6,5,26,0.29,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,7,6,30,0.27,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,8,7,29,0.4,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,9,8,20,0.33,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,10,9,27,0.47,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,11,10,21,0.21,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,12,11,12,0.13,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,13,12,7,0.02,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,14,13,6,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,15,14,4,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2005OCT20,OZARRMFISH2005OCT26,main,16,15,0,0,A,river left bank,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,1,0,6,0,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,2,2,56,0.07,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,3,4,50,0.5,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,4,6,46,0.52,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,5,8,36,0.48,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,6,10,28,0.78,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,7,12,24,0.6,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,8,14,26,0.76,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,9,16,42,0.92,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,10,18,46,0.94,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,11,20,36,0.77,A,NA,Event,HumanObservation
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT18,main,12,22,40,0.58,A,NA,Event,HumanObservation
