ParkName,ParkCode,LocationType,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,StartDate,EndDate,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,6,10,52,0.64,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,7,12,48,0.68,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,8,14,40,0.73,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,9,16,32,0.66,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,10,18,26,0.55,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,11,20,26,0.55,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,12,22,24,0.45,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,13,24,18,0.38,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,14,26,18,0.36,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,15,28,12,0.3,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,123,JACKM 03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC14,meters,16,30,4,0.1,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,2,1,20,0.41,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,3,2,24,0.65,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,4,3,30,0.72,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,5,4,46,0.83,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,6,5,56,1.07,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,7,6,50,1.06,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,8,7,40,1.17,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,9,8,42,0.92,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,10,9,42,0.55,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,11,10,40,0.84,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,12,11,38,0.8,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,13,12,34,0.65,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,14,13,16,0.3,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,15,14,8,0.08,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,16,15,2,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Jacks Fork,,Shannon,114,JACKM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC18,meters,17,16,2,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,2,3,76,1.09,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,3,6,50,1.04,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,4,9,54,1.06,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,5,12,52,0.97,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,6,15,66,0.91,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,7,18,70,0.77,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,8,21,68,0.77,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,9,24,70,0.67,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,10,27,62,0.63,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,11,30,62,0.52,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,12,33,66,0.34,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,13,36,68,0.32,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,14,39,76,0.28,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,15,42,70,0.17,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,16,45,74,0.12,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,17,48,96,0.07,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,18,51,98,0.02,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,19,54,70,0.05,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC19,meters,20,57,4,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,1,0,0,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,2,2,16,0.06,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,3,4,28,0.39,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,4,6,38,0.49,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,5,8,54,0.67,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,6,10,58,0.68,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,7,12,72,0.77,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,8,14,84,0.88,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,9,16,92,0.81,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,10,18,98,0.98,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,11,20,96,0.84,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,12,22,92,0.75,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,13,24,68,0.73,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,14,26,50,0.67,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,15,28,42,0.75,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,16,30,28,0.55,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,17,32,20,0.41,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006NOV14,2006,11/14/2006 0:00,12/19/2006 0:00,OZARRMINVE2006DEC22,meters,18,34,1,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,1,0,2,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,2,1,14,0.24,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,3,2,18,0.33,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,4,3,20,0.38,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,5,4,22,0.37,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,6,5,26,0.26,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,7,6,29,0.61,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,8,7,24,0.69,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,9,8,26,0.39,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,10,9,32,0.51,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,11,10,44,0.69,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,12,11,42,0.54,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,13,12,21,0.48,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,14,13,12,0.24,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,14,CURRM01,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN03,meters,15,14,2,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,1,0,1,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,2,2,1,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,3,4,22,0.32,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,4,6,38,0.47,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,5,8,64,0.52,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,6,10,61,0.54,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,7,12,70,0.63,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,8,14,80,0.66,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,9,16,86,0.64,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,10,18,88,0.62,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,11,20,82,0.6,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,12,22,56,0.5,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,13,24,44,0.3,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,14,26,38,0.39,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,15,28,26,0.21,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,35,CURRM02,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN04,meters,16,30,2,0.02,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,1,0,2,0,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,2,3,48,0.41,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,3,6,50,0.52,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,4,9,66,0.4,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,5,12,72,0.54,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,6,15,60,0.51,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,7,18,48,0.54,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,8,21,46,0.49,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,9,24,54,0.49,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,10,27,51,0.5,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,11,30,50,0.59,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,12,33,49,0.51,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,13,36,40,0.46,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,14,40,26,0.54,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,15,43,14,0.24,,
Ozark National Scenic Riverways - RIVERS,OZAR,Mainstem,Current River,,Shannon,46,CURRM03,,,OZARRMINVE2006JAN03,2005,1/3/2006 0:00,1/24/2006 0:00,OZARRMINVE2006JAN05,meters,16,44,4,0.09,,
