ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Tallgrass Prairie,TAPR168,1,2018-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,1,2018-05-22,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Tallgrass Prairie,TAPR168,4,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Tallgrass Prairie,TAPR168,4,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,1.1 - 2.5 cm,1
Tallgrass Prairie,TAPR168,4,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR168,4,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR168,4,2004-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,3
Tallgrass Prairie,TAPR168,4,2004-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,4,2004-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR168,4,2004-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR168,4,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR168,4,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR168,4,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,4,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR168,4,2006-05-18,FRAM2,Oleaceae,white ash,Fraxinus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR168,4,2006-05-18,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,3
Tallgrass Prairie,TAPR169,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2004-05-26,AIAL,Simaroubaceae,tree of heaven,Ailanthus altissima,< 1.0 cm,1
Tallgrass Prairie,TAPR169,1,2004-05-26,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,1,2004-05-26,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,4
Tallgrass Prairie,TAPR169,1,2004-05-26,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR169,1,2004-05-26,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR169,1,2004-05-26,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,1,2004-05-26,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2010-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2014-05-17,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,1,2018-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,1,2018-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR169,1,2018-05-22,QUMA2,Fagaceae,bur oak,Quercus macrocarpa,> 38.0 cm,1
Tallgrass Prairie,TAPR169,4,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,4,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,2
Tallgrass Prairie,TAPR169,4,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,4,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR169,4,2002-06-01,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,4,2002-06-01,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,4,2004-05-26,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,2004-05-26,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,4,2004-05-26,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR169,4,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR169,4,2005-05-20,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR169,4,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR169,4,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR169,4,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR170,1,2001-06-07,AESCU,Hippocastanaceae,Buckeye,Aesculus,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2001-06-07,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,2002-06-01,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,2002-06-01,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,2004-05-26,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,2004-05-26,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2004-05-26,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,2004-05-26,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2004-05-26,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2004-05-26,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,2005-05-20,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2005-05-20,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2005-05-20,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2006-05-18,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2006-05-18,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2006-05-18,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2007-05-22,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2007-05-22,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,1
Tallgrass Prairie,TAPR170,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,2008-06-05,FRAM2,Oleaceae,white ash,Fraxinus americana,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2008-06-05,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2010-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,2010-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2010-05-24,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,3
Tallgrass Prairie,TAPR170,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR170,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2014-05-17,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,2014-05-17,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,1,2018-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,1,2018-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2018-05-22,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR170,1,2018-05-22,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR170,4,2001-06-07,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR170,4,2002-06-01,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,2005-05-20,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,2005-05-20,JUNI,Juglandaceae,black walnut,Juglans nigra,> 38.0 cm,1
Tallgrass Prairie,TAPR170,4,2005-05-20,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,4,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR170,4,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR170,4,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR170,4,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,2
Tallgrass Prairie,TAPR171,1,2001-06-07,AESCU,Hippocastanaceae,Buckeye,Aesculus,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,8.1 - 15.0 cm,3
Tallgrass Prairie,TAPR171,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR171,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,2001-06-07,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,2
Tallgrass Prairie,TAPR171,1,2001-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2001-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,2002-06-01,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,3
Tallgrass Prairie,TAPR171,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,2002-06-01,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,2002-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2002-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,2002-06-01,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2004-05-27,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2004-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2004-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,4
Tallgrass Prairie,TAPR171,1,2004-05-27,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,2004-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,1.1 - 2.5 cm,2
Tallgrass Prairie,TAPR171,1,2004-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2004-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR171,1,2004-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2005-05-20,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,3
Tallgrass Prairie,TAPR171,1,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,4
Tallgrass Prairie,TAPR171,1,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,2005-05-20,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2005-05-20,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2005-05-20,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,2005-05-20,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2006-05-18,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2006-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,2006-05-18,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2006-05-18,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2006-05-18,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,2006-05-18,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR171,1,2006-05-18,ULAM,Ulmaceae,American elm,Ulmus americana,> 38.0 cm,1
Tallgrass Prairie,TAPR171,1,2007-05-22,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2007-05-22,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,2
Tallgrass Prairie,TAPR171,1,2007-05-22,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2007-05-22,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR171,1,2007-05-22,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2007-05-22,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR171,1,2008-06-05,AEPA,Hippocastanaceae,red buckeye,Aesculus pavia,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,2
Tallgrass Prairie,TAPR171,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,2
Tallgrass Prairie,TAPR171,1,2008-06-05,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR171,1,2008-06-05,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2008-06-05,ULRU,Ulmaceae,slippery elm,Ulmus rubra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2008-06-05,ULRU,Ulmaceae,slippery elm,Ulmus rubra,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2010-05-24,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2010-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR171,1,2010-05-24,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,3
Tallgrass Prairie,TAPR171,1,2010-05-24,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2010-05-24,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2014-05-17,AEGL,Hippocastanaceae,Ohio buckeye,Aesculus glabra,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,2
Tallgrass Prairie,TAPR171,1,2014-05-17,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2014-05-17,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,< 1.0 cm,1
Tallgrass Prairie,TAPR171,1,2014-05-17,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR171,1,2014-05-17,ULPU,Ulmaceae,Siberian elm,Ulmus pumila,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2014-05-17,ULPU,Ulmaceae,Siberian elm,Ulmus pumila,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR171,1,2014-05-17,ULPU,Ulmaceae,Siberian elm,Ulmus pumila,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2018-05-21,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,2.6 - 8.0 cm,5
Tallgrass Prairie,TAPR171,1,2018-05-21,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR171,1,2018-05-21,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Tallgrass Prairie,TAPR171,1,2018-05-21,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,1
Tallgrass Prairie,TAPR171,1,2018-05-21,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Tallgrass Prairie,TAPR172,1,2001-06-07,CELTI,Ulmaceae,hackberry,Celtis spp,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2002-05-31,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2002-05-31,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2002-05-31,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2004-05-27,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2004-05-27,ULAM,Ulmaceae,American elm,Ulmus americana,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2005-05-20,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2005-05-20,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,> 38.0 cm,2
Tallgrass Prairie,TAPR172,1,2006-05-18,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2006-05-18,ULRU,Ulmaceae,slippery elm,Ulmus rubra,23.1 - 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2007-05-18,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2007-05-18,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,> 38.0 cm,1
Tallgrass Prairie,TAPR172,1,2007-05-18,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
