"ParkCode","dwcType","dwcBasisOfRecord","scientificName","DataReleaseID","CalYr","Type","Count","DensityClass_Estimated","DensityClass_Actual","Correct"
"WICR","Event","HumanObservation","Physaria filiformis","A_83g",2021,"srs",866,4,5,FALSE
"WICR","Event","HumanObservation","Physaria filiformis","A_84c",2021,"srs",1,0,1,FALSE
"WICR","Event","HumanObservation","Physaria filiformis","A_89c",2021,"srs",187,4,4,TRUE
"WICR","Event","HumanObservation","Physaria filiformis","A_89h",2021,"srs",153,3,4,FALSE
"WICR","Event","HumanObservation","Physaria filiformis","A_89i",2021,"srs",52,2,3,FALSE
"WICR","Event","HumanObservation","Physaria filiformis","A_90c",2021,"srs",377,3,4,FALSE
"WICR","Event","HumanObservation","Physaria filiformis","A_91g",2021,"srs",393,4,4,TRUE
"WICR","Event","HumanObservation","Physaria filiformis","A_91h",2021,"srs",60,2,3,FALSE
"WICR","Event","HumanObservation","Physaria filiformis","A_92b",2021,"srs",74,2,3,FALSE
"WICR","Event","HumanObservation","Physaria filiformis","A_92e",2021,"srs",94,3,3,TRUE
"WICR","Event","HumanObservation","Physaria filiformis","A_92i",2021,"srs",365,4,4,TRUE
