"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","GridSizeInMeters","DataReleaseID","DensityClass","ClassRange","LowerBound","UpperBound","Midpoint"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_60d",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_60e",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_60f",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_60g",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_60h",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_60i",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61a",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61d",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61e",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61g",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61h",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_61i",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64b",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64g",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_64i",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65a",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65c",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65e",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65f",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65g",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_65i",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66a",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66b",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66d",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66f",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66g",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_66i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67a",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67h",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_67i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68a",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68e",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_68i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72a",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72c",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72d",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72e",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72f",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72g",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72h",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_72i",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73a",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73b",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73c",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73d",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73e",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73f",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73g",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73h",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_73i",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74a",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74b",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74d",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_74i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75a",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75b",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75d",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75e",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75h",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_75i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76f",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_76i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80a",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80b",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80c",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80e",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80f",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80h",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_80i",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81a",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81c",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81d",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81e",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81f",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81h",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_81i",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82a",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82b",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82d",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82e",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82h",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_82i",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_83i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84a",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84d",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84e",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84f",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84h",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_84i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89a",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89b",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89d",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89f",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89g",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89h",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_89i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90g",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_90i",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91a",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91f",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91h",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_91i",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92a",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92d",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92e",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92f",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2006,"Physaria filiformis",5,"A_92i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10c",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10f",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10g",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10h",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_10i",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11a",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_11i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_16a",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_16b",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_16c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_16d",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2007,"Physaria filiformis",5,"A_16e",2,"10 - 50",10,49,29.5
