ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,ChannelTypeDescr,SiteNumber,TransectNumber,SampleLocation,SampleLocationDescr,ChannelUnit,ChannelUnitDescr,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,WentworthSubstrateDescr,WentworthMidpoint,Embeddedness,EmbedCanCoverDescrb,ECC_MidpoinValueb,CanopyCover,EmbedCanCoverDescr,ECC_MidpoinValue,Comment
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2008Sep07,TAPRShiner2008Sep08,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,2.30,22,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,2.10,16,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,3.00,36,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,3,1,M,Middle,RI,Riffle,N/A,1.30,6,0.28,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,4.00,10,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,3.20,26,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,3.80,32,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,2.90,42,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,3,2,M,Middle,RI,Riffle,N/A,1.20,4,0.14,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,3.10,22,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,3.50,62,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,2.80,34,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,3.10,56,-0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,3,3,M,Middle,RI,Riffle,N/A,1.20,2,0.21,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,3.00,29,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,2.40,25,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,2.50,46,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,4.00,36,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,2.90,25,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,2.50,16,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,4.90,80,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,2.70,32,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,4.30,64,-0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,4.20,28,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,1.30,22,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,4.50,93,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,3.00,28,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,4.20,79,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,2.50,32,-0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,2.10,15,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,3.40,58,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,2.40,38,0.06,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,3.40,45,0.05,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,4.40,52,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,4.40,50,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,5,1,M,Middle,RI,Riffle,N/A,2.40,18,0.07,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,2.60,48,0.06,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,3.50,23,0.06,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,4.10,78,0.01,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,3.80,32,0.02,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,5,2,M,Middle,RI,Riffle,N/A,1.40,9,0.53,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,2.60,32,0.04,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,2.00,20,0.05,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,3.90,58,0.04,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,3.20,18,0.09,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,main,The channel that contains the majority of flow,5,3,M,Middle,RI,Riffle,N/A,1.40,8,0.11,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,3.00,20,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,2.90,25,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,2.20,22,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,1.30,8,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,2.90,18,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,3.50,16,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,1.90,26,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,1.80,10,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,3.20,12,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,2.40,20,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,2.00,20,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,1.50,8,0.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,2.60,45,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,2.00,19,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,1.50,21,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,2.00,44,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,4.30,21,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,3.00,63,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,1.80,25,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,1.70,23,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,1.75,24,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,2.70,70,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,2.60,33,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,2.10,48,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,2.00,33,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,7.30,44,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
