ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,1,2005,0,2,4,1,2,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,2,2005,0,1,2,1,3,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,3,2005,0,2,4,1,1,1,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,4,2005,0,1,3,1,2,2,2,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,5,2005,0,1,1,1,2,3,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,1,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,2,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,3,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,4,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,5,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,1,2002,0,0,6,0,1,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,2,2002,0,0,7,0,1,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,3,2002,0,0,6,0,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,4,2002,0,0,6,0,1,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,5,2002,0,0,4,0,1,0,1,0,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,1,2003,2,2,3,0,2,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,2,2003,2,2,2,0,2,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,3,2003,0,2,6,0,2,2,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,4,2003,2,1,4,0,4,2,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,5,2003,2,2,4,0,2,1,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,1,2004,0,2,5,0,1,1,1,1,0,6
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,2,2004,0,1,2,2,3,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,3,2004,0,2,3,0,1,1,1,0,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,4,2004,3,2,3,0,1,1,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,5,2004,3,2,3,0,1,2,1,1,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,1,2005,1,2,3,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,2,2005,1,2,3,1,2,2,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,3,2005,0,1,1,2,2,2,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,4,2005,0,1,4,1,2,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,5,2005,1,1,4,1,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2001Aug28,TAPRShiner2001Oct09,main,1,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2001Aug28,TAPRShiner2001Oct09,main,2,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2001Aug28,TAPRShiner2001Oct09,main,3,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2001Aug28,TAPRShiner2001Oct09,main,4,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2002Sep30,TAPRShiner2002Oct02,main,1,2002,1,1,6,0,1,1,1,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2002Sep30,TAPRShiner2002Oct02,main,2,2002,0,0,7,0,3,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2002Sep30,TAPRShiner2002Oct02,main,3,2002,0,0,7,0,3,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,1,2003,3,2,3,0,1,3,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,2,2003,3,2,2,1,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,3,2003,3,2,3,1,1,2,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,4,2003,6,1,3,0,2,2,2,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,5,2003,6,2,2,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,1,2004,2,2,2,1,4,4,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,2,2004,5,2,3,0,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,3,2004,4,2,3,1,1,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,4,2004,5,1,3,1,3,3,2,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,1,2005,0,1,2,1,3,3,3,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,2,2005,0,2,2,1,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,3,2005,0,2,3,1,3,3,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,4,2005,0,2,4,1,1,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,5,2005,0,2,4,1,1,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,1,2006,1,3,3,0,0,0,1,2,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,2,2006,1,2,3,0,0,0,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,3,2006,2,3,3,0,0,0,2,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,1,2007,2,0,0,0,5,3,3,2,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,2,2007,3,0,0,2,3,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,3,2007,3,0,0,3,3,4,5,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,1,2008,3,0,2,0,3,4,5,3,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,2,2008,3,0,0,0,3,4,5,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,3,2008,0,0,3,3,3,5,0,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,main,4,2008,3,0,0,0,3,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,1,2009,0,0,4,2,3,3,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,2,2009,0,0,4,2,3,3,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,3,2009,0,0,3,4,4,3,0,0,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,4,2009,3,0,3,2,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2010Sep07,TAPRShiner2010Sep08,main,1,2010,4,2,4,2,3,3,3,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2010Sep07,TAPRShiner2010Sep08,main,2,2010,4,2,4,2,2,3,2,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2010Sep07,TAPRShiner2010Sep08,main,3,2010,2,2,3,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2010Sep07,TAPRShiner2010Sep08,main,4,2010,4,2,4,3,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2010Sep07,TAPRShiner2010Sep08,main,5,2010,3,1,5,2,2,3,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2013Sep18,TAPRShiner2013Sep19,main,1,2013,0,1,1,1,2,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2013Sep18,TAPRShiner2013Sep19,main,2,2013,0,1,2,2,3,3,3,3,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2013Sep18,TAPRShiner2013Sep19,main,3,2013,6,2,2,0,0,3,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2013Sep18,TAPRShiner2013Sep19,main,4,2013,5,3,3,2,3,3,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2013Sep18,TAPRShiner2013Sep19,main,5,2013,7,2,2,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2014Sept09,TAPRShiner2014Sep09,main,1,2014,0,1,3,3,4,4,4,3,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2014Sept09,TAPRShiner2014Sep09,main,2,2014,2,1,3,3,4,4,3,3,2,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2014Sept09,TAPRShiner2014Sep09,main,3,2014,4,2,4,3,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2014Sept09,TAPRShiner2014Sep09,main,4,2014,0,3,3,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,1,2015,2,2,3,3,4,4,3,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,2,2015,3,2,2,3,2,3,3,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,3,2015,4,3,4,3,3,3,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,4,2015,4,2,4,3,2,2,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,5,2015,4,2,5,3,3,3,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2016Aug31,TAPRShiner2016Sep02,main,1,2016,2,1,2,2,2,3,3,3,1,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2016Aug31,TAPRShiner2016Sep02,main,2,2016,5,4,2,2,2,3,3,2,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2016Aug31,TAPRShiner2016Sep02,main,3,2016,3,1,2,2,2,2,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2016Aug31,TAPRShiner2016Sep02,main,4,2016,4,2,2,2,2,4,4,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2016Aug31,TAPRShiner2016Sep02,main,5,2016,5,3,3,3,3,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2017Sep05,TAPRShiner2017Sep05,main,1,2017,1,2,3,2,3,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2017Sep05,TAPRShiner2017Sep05,main,2,2017,2,2,3,2,3,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2017Sep05,TAPRShiner2017Sep05,main,3,2017,4,2,3,2,3,3,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2017Sep05,TAPRShiner2017Sep05,main,4,2017,1,1,3,2,5,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,1,2018,3,3,3,3,3,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,2,2018,2,3,2,2,3,4,4,4,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,3,2018,5,3,4,3,4,2,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,4,2018,4,3,3,3,4,4,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2019Sep10,TAPRShiner2019Sep11,main,1,2019,2,2,3,2,3,4,4,3,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2019Sep10,TAPRShiner2019Sep11,main,2,2019,2,3,2,3,3,4,4,3,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2019Sep10,TAPRShiner2019Sep11,main,3,2019,4,3,3,2,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2019Sep10,TAPRShiner2019Sep11,main,4,2019,3,3,2,2,4,5,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,1,2021,2,2,0,2,3,3,4,4,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,2,2021,2,2,2,2,3,3,4,4,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,3,2021,4,2,3,4,3,3,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,4,2021,2,2,2,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,1,2022,2,2,2,3,3,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,2,2022,3,2,2,2,2,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,3,2022,5,3,2,2,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,1,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,2,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,3,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,4,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,5,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,1,2002,0,1,5,1,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,2,2002,0,1,5,1,1,3,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,3,2002,0,1,6,0,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,4,2002,0,1,6,1,1,2,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,5,2002,0,1,5,1,2,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,1,2003,5,2,3,0,2,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,2,2003,6,2,3,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,3,2003,6,2,3,0,1,1,1,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,4,2003,4,2,3,0,1,0,3,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,5,2003,4,2,3,0,1,0,3,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,2004,4,3,3,0,2,2,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,2004,2,1,3,0,1,1,1,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,2004,2,2,2,2,3,3,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,2004,4,2,3,0,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,2004,4,2,3,0,2,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,1,2005,0,2,4,1,2,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,2,2005,0,2,6,1,2,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,3,2005,0,2,6,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,4,2005,0,2,6,1,1,1,0,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,5,2005,0,2,4,1,2,2,2,0,2,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,1,2007,6,0,0,0,0,0,0,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,2,2007,6,0,0,2,3,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,3,2007,2,0,0,2,4,4,3,3,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,4,2007,3,0,0,2,4,3,2,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,1,2008,4,0,2,3,3,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,2,2008,3,0,2,0,3,3,5,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,3,2008,0,0,0,2,3,2,0,0,0,6
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,4,2008,4,0,0,0,0,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,1,2009,0,2,6,3,0,2,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,2,2009,0,0,4,3,3,3,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,3,2009,0,0,0,3,3,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,4,2009,0,0,2,3,3,4,4,3,0,2
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,5,2009,0,0,3,3,3,0,0,0,0,6
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,1,2015,3,2,6,3,3,3,2,0,0,-999
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,2,2015,3,2,6,3,3,2,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,3,2015,3,2,6,3,2,2,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,4,2015,3,2,6,2,2,-999,2,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2015Aug30,TAPRShiner2015Aug31,main,5,2015,3,2,4,2,4,2,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,1,2018,5,3,4,3,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,2,2018,5,3,4,3,0,0,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,3,2018,4,3,4,3,3,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,4,2018,5,3,4,0,2,2,0,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,5,2018,5,3,4,3,3,2,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,1,2001,5,0,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,2,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,3,2001,0,0,5,0,0,0,0,0,0,0
